bestandsnaam,voor_origineel,voor_kol2,voor_kol3,voor_kol4,voor_kol5,na_origineel,na_kol2,na_kol3,na_kol4,na_kol5
file,File,for loops,while loops,do-while loops,total,File,for loops,while loops,do-while loops,total
doc_data.linuxbsd.editor.x86_64.c,,doc_data.linuxbsd.editor.x86_64.c,,doc_data.linuxbsd.editor.x86_64.c,,doc_data.linuxbsd.editor.x86_64.c,,doc_data.linuxbsd.editor.x86_64.c,,doc_data.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/core doc_data.linuxbsd.editor.x86_64.c,0,0,0,0
client-test-bin-client.c,,client-test-bin-client.c,,client-test-bin-client.c,,client-test-bin-client.c,,client-test-bin-client.c,,client-test-bin-client.c,,../samples/decompilations/rerolled/fuzz client-test-bin-client.c,0,0,0,0
libdefault-lib-drbg_hmac.c,,libdefault-lib-drbg_hmac.c,,libdefault-lib-drbg_hmac.c,,libdefault-lib-drbg_hmac.c,,libdefault-lib-drbg_hmac.c,,libdefault-lib-drbg_hmac.c,,../samples/decompilations/rerolled/providers implementations rands libdefault-lib-drbg_hmac.c,0,0,0,0
animation_mixer.linuxbsd.editor.x86_64.c,,animation_mixer.linuxbsd.editor.x86_64.c,,animation_mixer.linuxbsd.editor.x86_64.c,,animation_mixer.linuxbsd.editor.x86_64.c,,animation_mixer.linuxbsd.editor.x86_64.c,,animation_mixer.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/scene animation animation_mixer.linuxbsd.editor.x86_64.c,16,116,174,306
libcrypto-shlib-ec_backend.c,,libcrypto-shlib-ec_backend.c,,libcrypto-shlib-ec_backend.c,,libcrypto-shlib-ec_backend.c,,libcrypto-shlib-ec_backend.c,,libcrypto-shlib-ec_backend.c,,../samples/decompilations/rerolled/crypto ec libcrypto-shlib-ec_backend.c,0,0,0,0
chacha_internal_test-bin-chacha_internal_test.c,,chacha_internal_test-bin-chacha_internal_test.c,,chacha_internal_test-bin-chacha_internal_test.c,,chacha_internal_test-bin-chacha_internal_test.c,,chacha_internal_test-bin-chacha_internal_test.c,,chacha_internal_test-bin-chacha_internal_test.c,,../samples/decompilations/rerolled/test chacha_internal_test-bin-chacha_internal_test.c,0,0,0,0
libcrypto-lib-a_digest.c,,libcrypto-lib-a_digest.c,,libcrypto-lib-a_digest.c,,libcrypto-lib-a_digest.c,,libcrypto-lib-a_digest.c,,libcrypto-lib-a_digest.c,,../samples/decompilations/rerolled/crypto asn1 libcrypto-lib-a_digest.c,0,0,0,0
libcoreutils_a-aszprintf.c,,libcoreutils_a-aszprintf.c,,libcoreutils_a-aszprintf.c,,libcoreutils_a-aszprintf.c,,libcoreutils_a-aszprintf.c,,libcoreutils_a-aszprintf.c,,../samples/decompilations/rerolled/lib libcoreutils_a-aszprintf.c,0,0,0,0
libcrypto-lib-dsa_prn.c,,libcrypto-lib-dsa_prn.c,,libcrypto-lib-dsa_prn.c,,libcrypto-lib-dsa_prn.c,,libcrypto-lib-dsa_prn.c,,libcrypto-lib-dsa_prn.c,,../samples/decompilations/rerolled/crypto dsa libcrypto-lib-dsa_prn.c,0,0,0,0
buildtest_c_cmac-bin-buildtest_cmac.c,,buildtest_c_cmac-bin-buildtest_cmac.c,,buildtest_c_cmac-bin-buildtest_cmac.c,,buildtest_c_cmac-bin-buildtest_cmac.c,,buildtest_c_cmac-bin-buildtest_cmac.c,,buildtest_c_cmac-bin-buildtest_cmac.c,,../samples/decompilations/rerolled/test buildtest_c_cmac-bin-buildtest_cmac.c,0,0,0,0
param_build_test-bin-param_build_test.c,,param_build_test-bin-param_build_test.c,,param_build_test-bin-param_build_test.c,,param_build_test-bin-param_build_test.c,,param_build_test-bin-param_build_test.c,,param_build_test-bin-param_build_test.c,,../samples/decompilations/rerolled/test param_build_test-bin-param_build_test.c,0,0,0,0
jolt_physics_direct_body_state_3d.linuxbsd.editor.x86_64.c,,jolt_physics_direct_body_state_3d.linuxbsd.editor.x86_64.c,,jolt_physics_direct_body_state_3d.linuxbsd.editor.x86_64.c,,jolt_physics_direct_body_state_3d.linuxbsd.editor.x86_64.c,,jolt_physics_direct_body_state_3d.linuxbsd.editor.x86_64.c,,jolt_physics_direct_body_state_3d.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules jolt_physics objects jolt_physics_direct_body_state_3d.linuxbsd.editor.x86_64.c,0,0,0,0
project_manager.linuxbsd.editor.x86_64.c,,project_manager.linuxbsd.editor.x86_64.c,,project_manager.linuxbsd.editor.x86_64.c,,project_manager.linuxbsd.editor.x86_64.c,,project_manager.linuxbsd.editor.x86_64.c,,project_manager.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/editor project_manager.linuxbsd.editor.x86_64.c,23,43,115,181
mesh_instance_2d.linuxbsd.editor.x86_64.c,,mesh_instance_2d.linuxbsd.editor.x86_64.c,,mesh_instance_2d.linuxbsd.editor.x86_64.c,,mesh_instance_2d.linuxbsd.editor.x86_64.c,,mesh_instance_2d.linuxbsd.editor.x86_64.c,,mesh_instance_2d.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/scene 2d mesh_instance_2d.linuxbsd.editor.x86_64.c,0,0,0,0
crltest-bin-crltest.c,,crltest-bin-crltest.c,,crltest-bin-crltest.c,,crltest-bin-crltest.c,,crltest-bin-crltest.c,,crltest-bin-crltest.c,,../samples/decompilations/rerolled/test crltest-bin-crltest.c,0,0,0,0
libcoreutils_a-full-read.c,,libcoreutils_a-full-read.c,,libcoreutils_a-full-read.c,,libcoreutils_a-full-read.c,,libcoreutils_a-full-read.c,,libcoreutils_a-full-read.c,,../samples/decompilations/rerolled/lib libcoreutils_a-full-read.c,0,0,0,0
libcrypto-lib-conf_err.c,,libcrypto-lib-conf_err.c,,libcrypto-lib-conf_err.c,,libcrypto-lib-conf_err.c,,libcrypto-lib-conf_err.c,,libcrypto-lib-conf_err.c,,../samples/decompilations/rerolled/crypto conf libcrypto-lib-conf_err.c,0,0,0,0
audio_stream_import_settings.linuxbsd.editor.x86_64.c,,audio_stream_import_settings.linuxbsd.editor.x86_64.c,,audio_stream_import_settings.linuxbsd.editor.x86_64.c,,audio_stream_import_settings.linuxbsd.editor.x86_64.c,,audio_stream_import_settings.linuxbsd.editor.x86_64.c,,audio_stream_import_settings.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/editor import audio_stream_import_settings.linuxbsd.editor.x86_64.c,22,11,38,71
libcrypto-shlib-v3_audit_id.c,,libcrypto-shlib-v3_audit_id.c,,libcrypto-shlib-v3_audit_id.c,,libcrypto-shlib-v3_audit_id.c,,libcrypto-shlib-v3_audit_id.c,,libcrypto-shlib-v3_audit_id.c,,../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-v3_audit_id.c,0,0,0,0
locbased.linuxbsd.editor.x86_64.c,,locbased.linuxbsd.editor.x86_64.c,,locbased.linuxbsd.editor.x86_64.c,,locbased.linuxbsd.editor.x86_64.c,,locbased.linuxbsd.editor.x86_64.c,,locbased.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty icu4c common locbased.linuxbsd.editor.x86_64.c,0,0,0,0
libcrypto-lib-sleep.c,,libcrypto-lib-sleep.c,,libcrypto-lib-sleep.c,,libcrypto-lib-sleep.c,,libcrypto-lib-sleep.c,,libcrypto-lib-sleep.c,,../samples/decompilations/rerolled/crypto libcrypto-lib-sleep.c,0,0,0,0
contour.linuxbsd.editor.x86_64.c,,contour.linuxbsd.editor.x86_64.c,,contour.linuxbsd.editor.x86_64.c,,contour.linuxbsd.editor.x86_64.c,,contour.linuxbsd.editor.x86_64.c,,contour.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty msdfgen core Contour.linuxbsd.editor.x86_64.c,0,0,0,0
libcrypto-shlib-dsa_prn.c,,libcrypto-shlib-dsa_prn.c,,libcrypto-shlib-dsa_prn.c,,libcrypto-shlib-dsa_prn.c,,libcrypto-shlib-dsa_prn.c,,libcrypto-shlib-dsa_prn.c,,../samples/decompilations/rerolled/crypto dsa libcrypto-shlib-dsa_prn.c,0,0,0,0
basisu_transcoder.linuxbsd.editor.x86_64.c,,basisu_transcoder.linuxbsd.editor.x86_64.c,,basisu_transcoder.linuxbsd.editor.x86_64.c,,basisu_transcoder.linuxbsd.editor.x86_64.c,,basisu_transcoder.linuxbsd.editor.x86_64.c,,basisu_transcoder.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty basis_universal transcoder basisu_transcoder.linuxbsd.editor.x86_64.c,55,57,457,569
libcoreutils_a-i-ring.c,,libcoreutils_a-i-ring.c,,libcoreutils_a-i-ring.c,,libcoreutils_a-i-ring.c,,libcoreutils_a-i-ring.c,,libcoreutils_a-i-ring.c,,../samples/decompilations/rerolled/lib libcoreutils_a-i-ring.c,1,0,0,1
smallft.linuxbsd.editor.x86_64.c,,smallft.linuxbsd.editor.x86_64.c,,smallft.linuxbsd.editor.x86_64.c,,smallft.linuxbsd.editor.x86_64.c,,smallft.linuxbsd.editor.x86_64.c,,smallft.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty libvorbis smallft.linuxbsd.editor.x86_64.c,0,0,0,0
libcrypto-shlib-x_algor.c,,libcrypto-shlib-x_algor.c,,libcrypto-shlib-x_algor.c,,libcrypto-shlib-x_algor.c,,libcrypto-shlib-x_algor.c,,libcrypto-shlib-x_algor.c,,../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-x_algor.c,0,0,0,0
openssl-bin-x509.c,,openssl-bin-x509.c,,openssl-bin-x509.c,,openssl-bin-x509.c,,openssl-bin-x509.c,,openssl-bin-x509.c,,../samples/decompilations/rerolled/apps openssl-bin-x509.c,0,0,0,0
libcoreutils_a-af_alg.c,,libcoreutils_a-af_alg.c,,libcoreutils_a-af_alg.c,,libcoreutils_a-af_alg.c,,libcoreutils_a-af_alg.c,,libcoreutils_a-af_alg.c,,../samples/decompilations/rerolled/lib libcoreutils_a-af_alg.c,0,0,0,0
openxr_pico_controller_extension.linuxbsd.editor.x86_64.c,,openxr_pico_controller_extension.linuxbsd.editor.x86_64.c,,openxr_pico_controller_extension.linuxbsd.editor.x86_64.c,,openxr_pico_controller_extension.linuxbsd.editor.x86_64.c,,openxr_pico_controller_extension.linuxbsd.editor.x86_64.c,,openxr_pico_controller_extension.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules openxr extensions openxr_pico_controller_extension.linuxbsd.editor.x86_64.c,0,0,0,0
vhacdvolume.linuxbsd.editor.x86_64.c,,vhacdvolume.linuxbsd.editor.x86_64.c,,vhacdvolume.linuxbsd.editor.x86_64.c,,vhacdvolume.linuxbsd.editor.x86_64.c,,vhacdvolume.linuxbsd.editor.x86_64.c,,vhacdvolume.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty vhacd src vhacdVolume.linuxbsd.editor.x86_64.c,7,11,93,111
visible_on_screen_notifier_2d.linuxbsd.editor.x86_64.c,,visible_on_screen_notifier_2d.linuxbsd.editor.x86_64.c,,visible_on_screen_notifier_2d.linuxbsd.editor.x86_64.c,,visible_on_screen_notifier_2d.linuxbsd.editor.x86_64.c,,visible_on_screen_notifier_2d.linuxbsd.editor.x86_64.c,,visible_on_screen_notifier_2d.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/scene 2d visible_on_screen_notifier_2d.linuxbsd.editor.x86_64.c,0,0,0,0
bvh_builder_sah.linuxbsd.editor.x86_64.c,,bvh_builder_sah.linuxbsd.editor.x86_64.c,,bvh_builder_sah.linuxbsd.editor.x86_64.c,,bvh_builder_sah.linuxbsd.editor.x86_64.c,,bvh_builder_sah.linuxbsd.editor.x86_64.c,,bvh_builder_sah.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty embree kernels bvh bvh_builder_sah.linuxbsd.editor.x86_64.c,41,24,35,100
libcrypto-lib-v3_pcons.c,,libcrypto-lib-v3_pcons.c,,libcrypto-lib-v3_pcons.c,,libcrypto-lib-v3_pcons.c,,libcrypto-lib-v3_pcons.c,,libcrypto-lib-v3_pcons.c,,../samples/decompilations/rerolled/crypto x509 libcrypto-lib-v3_pcons.c,0,0,0,0
libcrypto-lib-x_all.c,,libcrypto-lib-x_all.c,,libcrypto-lib-x_all.c,,libcrypto-lib-x_all.c,,libcrypto-lib-x_all.c,,libcrypto-lib-x_all.c,,../samples/decompilations/rerolled/crypto x509 libcrypto-lib-x_all.c,2,0,0,2
inflate.linuxbsd.editor.x86_64.c,,inflate.linuxbsd.editor.x86_64.c,,inflate.linuxbsd.editor.x86_64.c,,inflate.linuxbsd.editor.x86_64.c,,inflate.linuxbsd.editor.x86_64.c,,inflate.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty zlib inflate.linuxbsd.editor.x86_64.c,9,5,19,33
openxr_action_map_editor.linuxbsd.editor.x86_64.c,,openxr_action_map_editor.linuxbsd.editor.x86_64.c,,openxr_action_map_editor.linuxbsd.editor.x86_64.c,,openxr_action_map_editor.linuxbsd.editor.x86_64.c,,openxr_action_map_editor.linuxbsd.editor.x86_64.c,,openxr_action_map_editor.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules openxr editor openxr_action_map_editor.linuxbsd.editor.x86_64.c,19,18,38,75
multiplayer_spawner.linuxbsd.editor.x86_64.c,,multiplayer_spawner.linuxbsd.editor.x86_64.c,,multiplayer_spawner.linuxbsd.editor.x86_64.c,,multiplayer_spawner.linuxbsd.editor.x86_64.c,,multiplayer_spawner.linuxbsd.editor.x86_64.c,,multiplayer_spawner.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules multiplayer multiplayer_spawner.linuxbsd.editor.x86_64.c,7,18,35,60
static_raycaster_embree.linuxbsd.editor.x86_64.c,,static_raycaster_embree.linuxbsd.editor.x86_64.c,,static_raycaster_embree.linuxbsd.editor.x86_64.c,,static_raycaster_embree.linuxbsd.editor.x86_64.c,,static_raycaster_embree.linuxbsd.editor.x86_64.c,,static_raycaster_embree.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules raycast static_raycaster_embree.linuxbsd.editor.x86_64.c,0,0,0,0
noise.linuxbsd.editor.x86_64.c,,noise.linuxbsd.editor.x86_64.c,,noise.linuxbsd.editor.x86_64.c,,noise.linuxbsd.editor.x86_64.c,,noise.linuxbsd.editor.x86_64.c,,noise.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules noise noise.linuxbsd.editor.x86_64.c,5,9,61,75
math_fieldwise.linuxbsd.editor.x86_64.c,,math_fieldwise.linuxbsd.editor.x86_64.c,,math_fieldwise.linuxbsd.editor.x86_64.c,,math_fieldwise.linuxbsd.editor.x86_64.c,,math_fieldwise.linuxbsd.editor.x86_64.c,,math_fieldwise.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/core math math_fieldwise.linuxbsd.editor.x86_64.c,0,0,0,0
libcrypto-shlib-ec_check.c,,libcrypto-shlib-ec_check.c,,libcrypto-shlib-ec_check.c,,libcrypto-shlib-ec_check.c,,libcrypto-shlib-ec_check.c,,libcrypto-shlib-ec_check.c,,../samples/decompilations/rerolled/crypto ec libcrypto-shlib-ec_check.c,0,0,0,0
libcrypto-lib-f_impl64.c,,libcrypto-lib-f_impl64.c,,libcrypto-lib-f_impl64.c,,libcrypto-lib-f_impl64.c,,libcrypto-lib-f_impl64.c,,libcrypto-lib-f_impl64.c,,../samples/decompilations/rerolled/crypto ec curve448 arch_64 libcrypto-lib-f_impl64.c,0,0,0,0
liblegacy-lib-md5_dgst.c,,liblegacy-lib-md5_dgst.c,,liblegacy-lib-md5_dgst.c,,liblegacy-lib-md5_dgst.c,,liblegacy-lib-md5_dgst.c,,liblegacy-lib-md5_dgst.c,,../samples/decompilations/rerolled/crypto md5 liblegacy-lib-md5_dgst.c,3,0,3,6
libcrypto-shlib-cmp_asn.c,,libcrypto-shlib-cmp_asn.c,,libcrypto-shlib-cmp_asn.c,,libcrypto-shlib-cmp_asn.c,,libcrypto-shlib-cmp_asn.c,,libcrypto-shlib-cmp_asn.c,,../samples/decompilations/rerolled/crypto cmp libcrypto-shlib-cmp_asn.c,0,0,0,0
libcrypto-shlib-mac_lib.c,,libcrypto-shlib-mac_lib.c,,libcrypto-shlib-mac_lib.c,,libcrypto-shlib-mac_lib.c,,libcrypto-shlib-mac_lib.c,,libcrypto-shlib-mac_lib.c,,../samples/decompilations/rerolled/crypto evp libcrypto-shlib-mac_lib.c,6,0,0,6
dtlsclient-test-bin-test-corpus.c,,dtlsclient-test-bin-test-corpus.c,,dtlsclient-test-bin-test-corpus.c,,dtlsclient-test-bin-test-corpus.c,,dtlsclient-test-bin-test-corpus.c,,dtlsclient-test-bin-test-corpus.c,,../samples/decompilations/rerolled/fuzz dtlsclient-test-bin-test-corpus.c,0,0,0,0
libcrypto-lib-buffer.c,,libcrypto-lib-buffer.c,,libcrypto-lib-buffer.c,,libcrypto-lib-buffer.c,,libcrypto-lib-buffer.c,,libcrypto-lib-buffer.c,,../samples/decompilations/rerolled/crypto buffer libcrypto-lib-buffer.c,0,0,0,0
libcrypto-shlib-chacha-x86_64.c,,libcrypto-shlib-chacha-x86_64.c,,libcrypto-shlib-chacha-x86_64.c,,libcrypto-shlib-chacha-x86_64.c,,libcrypto-shlib-chacha-x86_64.c,,libcrypto-shlib-chacha-x86_64.c,,../samples/decompilations/rerolled/crypto chacha libcrypto-shlib-chacha-x86_64.c,41,9,48,98
libssl-shlib-rio_notifier.c,,libssl-shlib-rio_notifier.c,,libssl-shlib-rio_notifier.c,,libssl-shlib-rio_notifier.c,,libssl-shlib-rio_notifier.c,,libssl-shlib-rio_notifier.c,,../samples/decompilations/rerolled/ssl rio libssl-shlib-rio_notifier.c,0,0,0,0
libcrypto-shlib-a_strex.c,,libcrypto-shlib-a_strex.c,,libcrypto-shlib-a_strex.c,,libcrypto-shlib-a_strex.c,,libcrypto-shlib-a_strex.c,,libcrypto-shlib-a_strex.c,,../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-a_strex.c,0,0,0,0
libcoreutils_a-argmatch.c,,libcoreutils_a-argmatch.c,,libcoreutils_a-argmatch.c,,libcoreutils_a-argmatch.c,,libcoreutils_a-argmatch.c,,libcoreutils_a-argmatch.c,,../samples/decompilations/rerolled/lib libcoreutils_a-argmatch.c,0,0,0,0
midi_driver_alsamidi.linuxbsd.editor.x86_64.c,,midi_driver_alsamidi.linuxbsd.editor.x86_64.c,,midi_driver_alsamidi.linuxbsd.editor.x86_64.c,,midi_driver_alsamidi.linuxbsd.editor.x86_64.c,,midi_driver_alsamidi.linuxbsd.editor.x86_64.c,,midi_driver_alsamidi.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/drivers alsamidi midi_driver_alsamidi.linuxbsd.editor.x86_64.c,0,0,0,0
quic-srtm-test-bin-quic-srtm.c,,quic-srtm-test-bin-quic-srtm.c,,quic-srtm-test-bin-quic-srtm.c,,quic-srtm-test-bin-quic-srtm.c,,quic-srtm-test-bin-quic-srtm.c,,quic-srtm-test-bin-quic-srtm.c,,../samples/decompilations/rerolled/fuzz quic-srtm-test-bin-quic-srtm.c,0,0,0,0
libcrypto-lib-mdc2dgst.c,,libcrypto-lib-mdc2dgst.c,,libcrypto-lib-mdc2dgst.c,,libcrypto-lib-mdc2dgst.c,,libcrypto-lib-mdc2dgst.c,,libcrypto-lib-mdc2dgst.c,,../samples/decompilations/rerolled/crypto mdc2 libcrypto-lib-mdc2dgst.c,0,0,0,0
libcoreutils_a-xasprintf.c,,libcoreutils_a-xasprintf.c,,libcoreutils_a-xasprintf.c,,libcoreutils_a-xasprintf.c,,libcoreutils_a-xasprintf.c,,libcoreutils_a-xasprintf.c,,../samples/decompilations/rerolled/lib libcoreutils_a-xasprintf.c,0,0,0,0
xxhash.linuxbsd.editor.x86_64.c,,xxhash.linuxbsd.editor.x86_64.c,,xxhash.linuxbsd.editor.x86_64.c,,xxhash.linuxbsd.editor.x86_64.c,,xxhash.linuxbsd.editor.x86_64.c,,xxhash.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty zstd common xxhash.linuxbsd.editor.x86_64.c,2,0,8,10
picture_psnr_enc.linuxbsd.editor.x86_64.c,,picture_psnr_enc.linuxbsd.editor.x86_64.c,,picture_psnr_enc.linuxbsd.editor.x86_64.c,,picture_psnr_enc.linuxbsd.editor.x86_64.c,,picture_psnr_enc.linuxbsd.editor.x86_64.c,,picture_psnr_enc.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty libwebp src enc picture_psnr_enc.linuxbsd.editor.x86_64.c,0,0,0,0
packet_peer_mbed_dtls.linuxbsd.editor.x86_64.c,,packet_peer_mbed_dtls.linuxbsd.editor.x86_64.c,,packet_peer_mbed_dtls.linuxbsd.editor.x86_64.c,,packet_peer_mbed_dtls.linuxbsd.editor.x86_64.c,,packet_peer_mbed_dtls.linuxbsd.editor.x86_64.c,,packet_peer_mbed_dtls.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules mbedtls packet_peer_mbed_dtls.linuxbsd.editor.x86_64.c,0,0,0,0
ubidiln.linuxbsd.editor.x86_64.c,,ubidiln.linuxbsd.editor.x86_64.c,,ubidiln.linuxbsd.editor.x86_64.c,,ubidiln.linuxbsd.editor.x86_64.c,,ubidiln.linuxbsd.editor.x86_64.c,,ubidiln.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty icu4c common ubidiln.linuxbsd.editor.x86_64.c,0,0,0,0
scan.linuxbsd.editor.x86_64.c,,scan.linuxbsd.editor.x86_64.c,,scan.linuxbsd.editor.x86_64.c,,scan.linuxbsd.editor.x86_64.c,,scan.linuxbsd.editor.x86_64.c,,scan.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty glslang glslang MachineIndependent Scan.linuxbsd.editor.x86_64.c,2,22,38,62
evp_kdf_test-bin-evp_kdf_test.c,,evp_kdf_test-bin-evp_kdf_test.c,,evp_kdf_test-bin-evp_kdf_test.c,,evp_kdf_test-bin-evp_kdf_test.c,,evp_kdf_test-bin-evp_kdf_test.c,,evp_kdf_test-bin-evp_kdf_test.c,,../samples/decompilations/rerolled/test evp_kdf_test-bin-evp_kdf_test.c,0,0,0,0
quic-client-test-bin-quic-client.c,,quic-client-test-bin-quic-client.c,,quic-client-test-bin-quic-client.c,,quic-client-test-bin-quic-client.c,,quic-client-test-bin-quic-client.c,,quic-client-test-bin-quic-client.c,,../samples/decompilations/rerolled/fuzz quic-client-test-bin-quic-client.c,0,0,0,0
libcrypto-lib-v3_group_ac.c,,libcrypto-lib-v3_group_ac.c,,libcrypto-lib-v3_group_ac.c,,libcrypto-lib-v3_group_ac.c,,libcrypto-lib-v3_group_ac.c,,libcrypto-lib-v3_group_ac.c,,../samples/decompilations/rerolled/crypto x509 libcrypto-lib-v3_group_ac.c,0,0,0,0
quic_qlog_test-bin-quic_qlog_test.c,,quic_qlog_test-bin-quic_qlog_test.c,,quic_qlog_test-bin-quic_qlog_test.c,,quic_qlog_test-bin-quic_qlog_test.c,,quic_qlog_test-bin-quic_qlog_test.c,,quic_qlog_test-bin-quic_qlog_test.c,,../samples/decompilations/rerolled/test quic_qlog_test-bin-quic_qlog_test.c,0,0,0,0
sub_viewport_preview_editor_plugin.linuxbsd.editor.x86_64.c,,sub_viewport_preview_editor_plugin.linuxbsd.editor.x86_64.c,,sub_viewport_preview_editor_plugin.linuxbsd.editor.x86_64.c,,sub_viewport_preview_editor_plugin.linuxbsd.editor.x86_64.c,,sub_viewport_preview_editor_plugin.linuxbsd.editor.x86_64.c,,sub_viewport_preview_editor_plugin.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/editor plugins sub_viewport_preview_editor_plugin.linuxbsd.editor.x86_64.c,0,0,0,0
rendering_server_default.linuxbsd.editor.x86_64.c,,rendering_server_default.linuxbsd.editor.x86_64.c,,rendering_server_default.linuxbsd.editor.x86_64.c,,rendering_server_default.linuxbsd.editor.x86_64.c,,rendering_server_default.linuxbsd.editor.x86_64.c,,rendering_server_default.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/servers rendering rendering_server_default.linuxbsd.editor.x86_64.c,7,4,99,110
zstd_compress.linuxbsd.editor.x86_64.c,,zstd_compress.linuxbsd.editor.x86_64.c,,zstd_compress.linuxbsd.editor.x86_64.c,,zstd_compress.linuxbsd.editor.x86_64.c,,zstd_compress.linuxbsd.editor.x86_64.c,,zstd_compress.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty zstd compress zstd_compress.linuxbsd.editor.x86_64.c,48,12,35,95
zstd_common.linuxbsd.editor.x86_64.c,,zstd_common.linuxbsd.editor.x86_64.c,,zstd_common.linuxbsd.editor.x86_64.c,,zstd_common.linuxbsd.editor.x86_64.c,,zstd_common.linuxbsd.editor.x86_64.c,,zstd_common.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty zstd common zstd_common.linuxbsd.editor.x86_64.c,0,0,0,0
jolt_separation_ray_shape_3d.linuxbsd.editor.x86_64.c,,jolt_separation_ray_shape_3d.linuxbsd.editor.x86_64.c,,jolt_separation_ray_shape_3d.linuxbsd.editor.x86_64.c,,jolt_separation_ray_shape_3d.linuxbsd.editor.x86_64.c,,jolt_separation_ray_shape_3d.linuxbsd.editor.x86_64.c,,jolt_separation_ray_shape_3d.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules jolt_physics shapes jolt_separation_ray_shape_3d.linuxbsd.editor.x86_64.c,0,0,0,0
editor_scene_exporter_gltf_plugin.linuxbsd.editor.x86_64.c,,editor_scene_exporter_gltf_plugin.linuxbsd.editor.x86_64.c,,editor_scene_exporter_gltf_plugin.linuxbsd.editor.x86_64.c,,editor_scene_exporter_gltf_plugin.linuxbsd.editor.x86_64.c,,editor_scene_exporter_gltf_plugin.linuxbsd.editor.x86_64.c,,editor_scene_exporter_gltf_plugin.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules gltf editor editor_scene_exporter_gltf_plugin.linuxbsd.editor.x86_64.c,11,11,36,58
basisu_kernels_sse.linuxbsd.editor.x86_64.c,,basisu_kernels_sse.linuxbsd.editor.x86_64.c,,basisu_kernels_sse.linuxbsd.editor.x86_64.c,,basisu_kernels_sse.linuxbsd.editor.x86_64.c,,basisu_kernels_sse.linuxbsd.editor.x86_64.c,,basisu_kernels_sse.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty basis_universal encoder basisu_kernels_sse.linuxbsd.editor.x86_64.c,0,0,0,0
