Repo,File,for loops,while loops,do-while loops,total
godot,modules/gltf/structures/gltf_buffer_view.c,0,0,0,0
godot,modules/gltf/editor/editor_scene_importer_gltf.c,0,0,0,0
godot,modules/gltf/editor/editor_import_blend_runner.c,2,3,0,5
godot,modules/gltf/editor/editor_scene_exporter_gltf_settings.c,1,0,0,1
godot,modules/gltf/editor/editor_scene_exporter_gltf_plugin.c,0,0,0,0
godot,modules/gltf/editor/editor_scene_importer_blend.c,0,1,0,1
godot,modules/gltf/extensions/gltf_document_extension.c,0,0,0,0
godot,modules/gltf/extensions/gltf_document_extension_texture_webp.c,0,0,0,0
godot,modules/gltf/extensions/gltf_document_extension_texture_ktx.c,0,0,0,0
godot,modules/gltf/extensions/gltf_light.c,0,0,0,0
godot,modules/gltf/extensions/gltf_document_extension_convert_importer_mesh.c,1,2,0,3
godot,modules/gltf/extensions/physics/gltf_physics_body.c,0,0,0,0
godot,modules/gltf/extensions/physics/gltf_physics_shape.c,2,0,0,2
godot,modules/gltf/extensions/physics/gltf_document_extension_physics.c,7,0,0,7
godot,modules/gltf/extensions/gltf_spec_gloss.c,0,0,0,0
godot,modules/xatlas_unwrap/register_types.c,3,0,0,3
godot,modules/webp/image_loader_webp.c,0,0,0,0
godot,modules/webp/register_types.c,0,0,0,0
godot,modules/webp/webp_common.c,0,0,0,0
godot,modules/webp/resource_saver_webp.c,0,0,0,0
godot,modules/ogg/ogg_packet_sequence.c,6,1,0,7
godot,modules/ogg/register_types.c,0,0,0,0
godot,modules/basis_universal/image_compress_basisu.c,7,0,0,7
godot,modules/basis_universal/register_types.c,0,0,0,0
godot,modules/jolt_physics/jolt_globals.c,0,0,0,0
godot,modules/jolt_physics/joints/jolt_pin_joint_3d.c,0,0,0,0
godot,modules/jolt_physics/joints/jolt_cone_twist_joint_3d.c,0,0,0,0
godot,modules/jolt_physics/joints/jolt_generic_6dof_joint_3d.c,2,0,0,2
godot,modules/jolt_physics/joints/jolt_joint_3d.c,0,0,0,0
godot,modules/jolt_physics/joints/jolt_hinge_joint_3d.c,0,0,0,0
godot,modules/jolt_physics/joints/jolt_slider_joint_3d.c,0,0,0,0
godot,modules/jolt_physics/register_types.c,0,0,0,0
godot,modules/jolt_physics/jolt_project_settings.c,0,0,0,0
godot,modules/jolt_physics/jolt_physics_server_3d.c,0,0,0,0
godot,modules/jolt_physics/shapes/jolt_world_boundary_shape_3d.c,0,0,0,0
godot,modules/jolt_physics/shapes/jolt_separation_ray_shape_3d.c,0,0,0,0
godot,modules/jolt_physics/shapes/jolt_shape_instance_3d.c,0,0,0,0
godot,modules/jolt_physics/shapes/jolt_sphere_shape_3d.c,0,0,0,0
godot,modules/jolt_physics/shapes/jolt_custom_motion_shape.c,0,0,0,0
godot,modules/jolt_physics/shapes/jolt_height_map_shape_3d.c,8,0,0,8
godot,modules/jolt_physics/shapes/jolt_cylinder_shape_3d.c,0,0,0,0
godot,modules/jolt_physics/shapes/jolt_shape_3d.c,0,0,0,0
godot,modules/jolt_physics/shapes/jolt_custom_double_sided_shape.c,0,0,0,0
godot,modules/jolt_physics/shapes/jolt_custom_ray_shape.c,0,0,0,0
godot,modules/jolt_physics/shapes/jolt_concave_polygon_shape_3d.c,2,0,0,2
godot,modules/jolt_physics/shapes/jolt_custom_user_data_shape.c,0,0,0,0
godot,modules/jolt_physics/shapes/jolt_capsule_shape_3d.c,0,0,0,0
godot,modules/jolt_physics/shapes/jolt_box_shape_3d.c,0,0,0,0
godot,modules/jolt_physics/shapes/jolt_convex_polygon_shape_3d.c,2,0,0,2
godot,modules/jolt_physics/objects/jolt_physics_direct_body_state_3d.c,0,0,0,0
godot,modules/jolt_physics/objects/jolt_soft_body_3d.c,3,0,0,3
godot,modules/jolt_physics/objects/jolt_shaped_object_3d.c,4,0,0,4
godot,modules/jolt_physics/objects/jolt_area_3d.c,1,0,0,1
godot,modules/jolt_physics/objects/jolt_object_3d.c,0,0,0,0
godot,modules/jolt_physics/objects/jolt_group_filter.c,0,0,0,0
godot,modules/jolt_physics/objects/jolt_body_3d.c,2,0,0,2
godot,modules/jolt_physics/misc/jolt_math_funcs.c,0,0,0,0
godot,modules/jolt_physics/spaces/jolt_layers.c,0,0,0,0
godot,modules/jolt_physics/spaces/jolt_body_accessor_3d.c,0,0,0,0
godot,modules/jolt_physics/spaces/jolt_query_filter_3d.c,0,0,0,0
godot,modules/jolt_physics/spaces/jolt_job_system.c,1,2,2,3
godot,modules/jolt_physics/spaces/jolt_space_3d.c,1,4,0,5
godot,modules/jolt_physics/spaces/jolt_temp_allocator.c,0,0,0,0
godot,modules/jolt_physics/spaces/jolt_motion_filter_3d.c,0,0,0,0
godot,modules/jolt_physics/spaces/jolt_contact_listener_3d.c,2,0,2,2
godot,modules/jolt_physics/spaces/jolt_physics_direct_space_state_3d.c,12,0,0,12
godot,modules/jsonrpc/jsonrpc.c,1,0,0,1
godot,modules/jsonrpc/register_types.c,0,0,0,0
godot,modules/jsonrpc/tests/test_jsonrpc.c,0,0,0,0
godot,modules/upnp/upnp_miniupnp.c,1,1,0,2
godot,modules/upnp/upnp_device_miniupnp.c,0,0,0,0
godot,modules/upnp/upnp.c,0,0,0,0
godot,modules/upnp/upnp_device.c,0,0,0,0
godot,modules/upnp/register_types.c,0,0,0,0
godot,modules/navigation/3d/nav_map_builder_3d.c,5,0,0,5
godot,modules/navigation/3d/nav_mesh_generator_3d.c,4,0,0,4
godot,modules/navigation/3d/navigation_mesh_generator.c,0,0,0,0
godot,modules/navigation/3d/nav_mesh_queries_3d.c,20,5,0,25
godot,modules/navigation/3d/godot_navigation_server_3d.c,7,0,0,7
godot,modules/navigation/nav_obstacle.c,0,0,0,0
godot,modules/navigation/nav_link.c,0,0,0,0
godot,modules/navigation/nav_agent.c,0,0,0,0
godot,modules/navigation/register_types.c,0,0,0,0
godot,modules/navigation/2d/godot_navigation_server_2d.c,2,0,0,2
godot,modules/navigation/2d/nav_mesh_generator_2d.c,8,0,0,8
godot,modules/navigation/nav_region.c,3,0,0,3
godot,modules/navigation/nav_map.c,7,0,0,7
godot,modules/navigation/editor/navigation_mesh_editor_plugin.c,0,0,0,0
godot,modules/interactive_music/audio_stream_playlist.c,12,1,0,13
godot,modules/interactive_music/audio_stream_interactive.c,19,1,0,20
godot,modules/interactive_music/audio_stream_synchronized.c,17,1,0,18
godot,modules/interactive_music/register_types.c,0,0,0,0
godot,modules/interactive_music/editor/audio_stream_interactive_editor_plugin.c,7,0,0,7
godot,modules/dds/texture_loader_dds.c,14,0,0,14
godot,modules/dds/register_types.c,0,0,0,0
godot,modules/svg/image_loader_svg.c,0,1,0,1
godot,modules/svg/register_types.c,0,0,0,0
godot,modules/websocket/remote_debugger_peer_websocket.c,0,2,0,2
godot,modules/websocket/emws_peer.c,1,0,0,1
godot,modules/websocket/register_types.c,0,0,0,0
godot,modules/websocket/wsl_peer.c,8,3,0,11
godot,modules/websocket/websocket_peer.c,1,0,0,1
godot,modules/websocket/websocket_multiplayer_peer.c,0,2,0,2
godot,modules/websocket/editor/editor_debugger_server_websocket.c,1,0,0,1
godot,modules/text_server_adv/script_iterator.c,1,2,1,3
godot,modules/text_server_adv/text_server_adv.c,87,21,0,108
godot,modules/text_server_adv/icu_data/icudata_stub.c,0,0,0,0
godot,modules/text_server_adv/register_types.c,0,0,0,0
godot,modules/text_server_adv/thorvg_svg_in_ot.c,1,1,1,2
godot,modules/mbedtls/stream_peer_mbedtls.c,0,2,2,2
godot,modules/mbedtls/packet_peer_mbed_dtls.c,0,1,1,1
godot,modules/mbedtls/crypto_mbedtls.c,0,3,0,3
godot,modules/mbedtls/tls_context_mbedtls.c,0,0,0,0
godot,modules/mbedtls/register_types.c,0,0,0,0
godot,modules/mbedtls/tests/test_crypto_mbedtls.c,0,0,0,0
godot,modules/mbedtls/dtls_server_mbedtls.c,0,0,0,0
godot,modules/vhacd/register_types.c,3,0,0,3
godot,modules/theora/video_stream_theora.c,2,10,0,12
godot,modules/theora/register_types.c,0,0,0,0
godot,modules/camera/buffer_decoder.c,3,0,0,3
godot,modules/camera/camera_feed_linux.c,8,1,0,9
godot,modules/camera/camera_win.c,0,0,0,0
godot,modules/camera/camera_linux.c,2,2,0,4
godot,modules/camera/register_types.c,0,0,0,0
godot,modules/raycast/raycast_occlusion_cull.c,9,0,0,9
godot,modules/raycast/static_raycaster_embree.c,2,0,0,2
godot,modules/raycast/register_types.c,0,0,0,0
godot,modules/raycast/lightmap_raycaster_embree.c,3,0,0,3
godot,modules/openxr/scene/openxr_composition_layer_equirect.c,4,0,0,4
godot,modules/openxr/scene/openxr_visibility_mask.c,0,0,0,0
godot,modules/openxr/scene/openxr_composition_layer.c,0,0,0,0
godot,modules/openxr/scene/openxr_composition_layer_cylinder.c,2,0,0,2
godot,modules/openxr/scene/openxr_composition_layer_quad.c,0,0,0,0
godot,modules/openxr/scene/openxr_hand.c,7,0,0,7
godot,modules/openxr/openxr_api_extension.c,0,0,0,0
godot,modules/openxr/openxr_api.c,18,1,0,19
godot,modules/openxr/register_types.c,0,0,0,0
godot,modules/openxr/action_map/openxr_haptic_feedback.c,0,0,0,0
godot,modules/openxr/action_map/openxr_interaction_profile_metadata.c,5,0,0,5
godot,modules/openxr/action_map/openxr_action_set.c,3,0,0,3
godot,modules/openxr/action_map/openxr_action.c,0,0,0,0
godot,modules/openxr/action_map/openxr_action_map.c,2,0,0,2
godot,modules/openxr/action_map/openxr_binding_modifier.c,0,0,0,0
godot,modules/openxr/action_map/openxr_interaction_profile.c,6,0,0,6
godot,modules/openxr/openxr_interface.c,22,0,0,22
godot,modules/openxr/openxr_util.c,0,0,0,0
godot,modules/openxr/editor/openxr_select_runtime.c,1,0,0,1
godot,modules/openxr/editor/openxr_editor_plugin.c,0,0,0,0
godot,modules/openxr/editor/openxr_binding_modifier_editor.c,2,0,0,2
godot,modules/openxr/editor/openxr_select_interaction_profile_dialog.c,0,1,0,1
godot,modules/openxr/editor/openxr_action_map_editor.c,8,2,0,10
godot,modules/openxr/editor/openxr_binding_modifiers_dialog.c,1,0,0,1
godot,modules/openxr/editor/openxr_action_editor.c,0,0,0,0
godot,modules/openxr/editor/openxr_select_action_dialog.c,2,1,0,3
godot,modules/openxr/editor/openxr_interaction_profile_editor.c,4,1,0,5
godot,modules/openxr/editor/openxr_action_set_editor.c,2,0,0,2
godot,modules/openxr/extensions/openxr_visibility_mask_extension.c,5,0,0,5
godot,modules/openxr/extensions/openxr_hand_tracking_extension.c,5,0,0,5
godot,modules/openxr/extensions/openxr_wmr_controller_extension.c,0,0,0,0
godot,modules/openxr/extensions/openxr_dpad_binding_extension.c,0,0,0,0
godot,modules/openxr/extensions/openxr_htc_controller_extension.c,0,0,0,0
godot,modules/openxr/extensions/openxr_local_floor_extension.c,0,0,0,0
godot,modules/openxr/extensions/openxr_debug_utils_extension.c,2,0,0,2
godot,modules/openxr/extensions/openxr_extension_wrapper_extension.c,2,0,0,2
godot,modules/openxr/extensions/openxr_palm_pose_extension.c,0,0,0,0
godot,modules/openxr/extensions/openxr_meta_controller_extension.c,0,0,0,0
godot,modules/openxr/extensions/openxr_hand_interaction_extension.c,0,0,0,0
godot,modules/openxr/extensions/openxr_huawei_controller_extension.c,0,0,0,0
godot,modules/openxr/extensions/openxr_fb_update_swapchain_extension.c,0,0,0,0
godot,modules/openxr/extensions/openxr_composition_layer_extension.c,0,0,0,0
godot,modules/openxr/extensions/openxr_eye_gaze_interaction.c,0,0,0,0
godot,modules/openxr/extensions/platform/openxr_opengl_extension.c,3,0,0,3
godot,modules/openxr/extensions/platform/openxr_android_extension.c,0,0,0,0
godot,modules/openxr/extensions/platform/openxr_vulkan_extension.c,2,0,0,2
godot,modules/openxr/extensions/openxr_fb_foveation_extension.c,0,0,0,0
godot,modules/openxr/extensions/openxr_valve_analog_threshold_extension.c,0,0,0,0
godot,modules/openxr/extensions/openxr_composition_layer_depth_extension.c,0,0,0,0
godot,modules/openxr/extensions/openxr_fb_display_refresh_rate_extension.c,1,0,0,1
godot,modules/openxr/extensions/openxr_htc_vive_tracker_extension.c,0,0,0,0
godot,modules/openxr/extensions/openxr_ml2_controller_extension.c,0,0,0,0
godot,modules/openxr/extensions/openxr_pico_controller_extension.c,0,0,0,0
godot,modules/openxr/extensions/openxr_mxink_extension.c,0,0,0,0
godot,modules/text_server_fb/text_server_fb.c,51,9,0,60
godot,modules/text_server_fb/register_types.c,0,0,0,0
godot,modules/text_server_fb/thorvg_svg_in_ot.c,1,1,1,2
godot,modules/multiplayer/multiplayer_debugger.c,6,1,0,7
godot,modules/multiplayer/scene_rpc_interface.c,2,0,0,2
godot,modules/multiplayer/register_types.c,0,0,0,0
godot,modules/multiplayer/scene_replication_interface.c,1,2,0,3
godot,modules/multiplayer/scene_replication_config.c,2,1,0,3
godot,modules/multiplayer/scene_multiplayer.c,0,1,0,1
godot,modules/multiplayer/scene_cache_interface.c,0,0,0,0
godot,modules/multiplayer/editor/multiplayer_editor_plugin.c,2,0,0,2
godot,modules/multiplayer/editor/replication_editor.c,2,2,0,4
godot,modules/multiplayer/editor/editor_network_profiler.c,2,0,0,2
godot,modules/multiplayer/multiplayer_synchronizer.c,1,0,0,1
godot,modules/multiplayer/multiplayer_spawner.c,4,0,0,4
godot,servers/movie_writer/movie_writer.c,3,0,0,3
godot,servers/movie_writer/movie_writer_pngwav.c,1,1,0,2
godot,servers/movie_writer/movie_writer_mjpeg.c,2,0,0,2
godot,servers/camera_server.c,4,1,0,5
godot,servers/text/text_server_extension.c,0,0,0,0
godot,servers/physics_server_2d.c,10,0,0,10
godot,servers/physics_server_3d_wrap_mt.c,0,1,0,1
godot,servers/physics_server_3d.c,10,0,0,10
godot,servers/rendering/rendering_device.c,137,15,0,152
godot,servers/rendering/rendering_server_default.c,2,2,0,4
godot,servers/rendering/rendering_device_binds.c,4,0,0,4
godot,servers/rendering/storage/camera_attributes_storage.c,0,0,0,0
godot,servers/rendering/storage/environment_storage.c,0,0,0,0
godot,servers/rendering/storage/render_scene_data.c,0,0,0,0
godot,servers/rendering/storage/utilities.c,0,0,0,0
godot,servers/rendering/storage/render_data.c,0,0,0,0
godot,servers/rendering/storage/mesh_storage.c,10,0,0,10
godot,servers/rendering/storage/render_scene_buffers.c,0,0,0,0
godot,servers/rendering/storage/compositor_storage.c,0,0,0,0
godot,servers/rendering/shader_language.c,121,60,3,181
godot,servers/rendering/instance_uniforms.c,0,0,0,0
godot,servers/rendering/shader_types.c,0,0,0,0
godot,servers/rendering/shader_preprocessor.c,14,19,0,33
godot,servers/rendering/renderer_geometry_instance.c,0,0,0,0
godot,servers/rendering/rendering_light_culler.c,27,0,0,27
godot,servers/rendering/rendering_server_globals.c,0,0,0,0
godot,servers/rendering/rendering_context_driver.c,1,0,0,1
godot,servers/rendering/renderer_canvas_cull.c,24,7,1,31
godot,servers/rendering/renderer_compositor.c,0,0,0,0
godot,servers/rendering/renderer_viewport.c,11,6,0,17
godot,servers/rendering/rendering_device_graph.c,42,17,0,59
godot,servers/rendering/renderer_scene_cull.c,52,12,0,64
godot,servers/rendering/renderer_canvas_render.c,1,1,0,2
godot,servers/rendering/renderer_scene_render.c,3,0,0,3
godot,servers/rendering/rendering_device_commons.c,1,1,0,2
godot,servers/rendering/rendering_method.c,0,0,0,0
godot,servers/rendering/renderer_scene_occlusion_cull.c,6,1,0,7
godot,servers/rendering/rendering_device_driver.c,8,0,0,8
godot,servers/rendering/shader_warnings.c,1,0,0,1
godot,servers/rendering/renderer_rd/uniform_set_cache_rd.c,1,0,0,1
godot,servers/rendering/renderer_rd/framebuffer_cache_rd.c,2,0,0,2
godot,servers/rendering/renderer_rd/renderer_canvas_render_rd.c,37,12,0,49
godot,servers/rendering/renderer_rd/environment/fog.c,6,0,0,6
godot,servers/rendering/renderer_rd/environment/sky.c,38,2,0,40
godot,servers/rendering/renderer_rd/environment/gi.c,80,9,0,89
godot,servers/rendering/renderer_rd/renderer_scene_render_rd.c,17,0,0,17
godot,servers/rendering/renderer_rd/effects/fsr.c,0,0,0,0
godot,servers/rendering/renderer_rd/effects/vrs.c,1,0,0,1
godot,servers/rendering/renderer_rd/effects/ss_effects.c,30,0,0,30
godot,servers/rendering/renderer_rd/effects/luminance.c,6,1,0,7
godot,servers/rendering/renderer_rd/effects/sort_effects.c,2,2,0,4
godot,servers/rendering/renderer_rd/effects/debug_effects.c,4,0,0,4
godot,servers/rendering/renderer_rd/effects/fsr2.c,7,0,0,7
godot,servers/rendering/renderer_rd/effects/bokeh_dof.c,3,0,0,3
godot,servers/rendering/renderer_rd/effects/tone_mapper.c,1,0,0,1
godot,servers/rendering/renderer_rd/effects/copy_effects.c,8,0,0,8
godot,servers/rendering/renderer_rd/effects/roughness_limiter.c,0,0,0,0
godot,servers/rendering/renderer_rd/effects/motion_vectors_store.c,1,0,0,1
godot,servers/rendering/renderer_rd/effects/resolve.c,1,0,0,1
godot,servers/rendering/renderer_rd/effects/taa.c,1,0,0,1
godot,servers/rendering/renderer_rd/forward_clustered/scene_shader_forward_clustered.c,6,1,0,7
godot,servers/rendering/renderer_rd/forward_clustered/render_forward_clustered.c,63,9,0,72
godot,servers/rendering/renderer_rd/cluster_builder_rd.c,8,0,0,8
godot,servers/rendering/renderer_rd/pipeline_cache_rd.c,1,1,0,2
godot,servers/rendering/renderer_rd/renderer_compositor_rd.c,2,0,0,2
godot,servers/rendering/renderer_rd/shader_rd.c,24,1,0,25
godot,servers/rendering/renderer_rd/storage_rd/forward_id_storage.c,0,0,0,0
godot,servers/rendering/renderer_rd/storage_rd/light_storage.c,26,2,1,28
godot,servers/rendering/renderer_rd/storage_rd/utilities.c,0,0,0,0
godot,servers/rendering/renderer_rd/storage_rd/render_scene_data_rd.c,2,0,0,2
godot,servers/rendering/renderer_rd/storage_rd/mesh_storage.c,27,5,0,32
godot,servers/rendering/renderer_rd/storage_rd/render_scene_buffers_rd.c,2,0,0,2
godot,servers/rendering/renderer_rd/storage_rd/texture_storage.c,56,2,0,58
godot,servers/rendering/renderer_rd/storage_rd/particles_storage.c,14,3,0,17
godot,servers/rendering/renderer_rd/storage_rd/material_storage.c,36,4,0,40
godot,servers/rendering/renderer_rd/storage_rd/render_data_rd.c,0,0,0,0
godot,servers/rendering/renderer_rd/forward_mobile/scene_shader_forward_mobile.c,5,1,0,6
godot,servers/rendering/renderer_rd/forward_mobile/render_forward_mobile.c,33,8,0,41
godot,servers/rendering/shader_compiler.c,33,0,1,33
godot,servers/rendering/shader_include_db.c,2,0,0,2
godot,servers/rendering/dummy/storage/light_storage.c,0,0,0,0
godot,servers/rendering/dummy/storage/utilities.c,0,0,0,0
godot,servers/rendering/dummy/storage/mesh_storage.c,0,0,0,0
godot,servers/rendering/dummy/storage/texture_storage.c,0,0,0,0
godot,servers/rendering/dummy/storage/material_storage.c,2,0,0,2
godot,servers/register_server_types.c,0,0,0,0
godot,servers/rendering_server.c,93,0,0,93
godot,servers/display_server.c,3,0,0,3
godot,servers/audio/audio_driver_dummy.c,1,2,0,3
godot,servers/audio/effects/audio_effect_amplify.c,1,0,0,1
godot,servers/audio/effects/audio_effect_compressor.c,2,0,0,2
godot,servers/audio/effects/audio_effect_stereo_enhance.c,1,1,0,2
godot,servers/audio/effects/audio_effect_distortion.c,1,0,0,1
godot,servers/audio/effects/audio_effect_spectrum_analyzer.c,12,2,0,14
godot,servers/audio/effects/audio_effect_phaser.c,2,1,0,3
godot,servers/audio/effects/audio_effect_eq.c,7,0,0,7
godot,servers/audio/effects/audio_effect_limiter.c,1,0,0,1
godot,servers/audio/effects/reverb_filter.c,15,1,0,16
godot,servers/audio/effects/audio_effect_reverb.c,4,1,0,5
godot,servers/audio/effects/audio_effect_panner.c,1,0,0,1
godot,servers/audio/effects/audio_effect_hard_limiter.c,4,0,0,4
godot,servers/audio/effects/audio_effect_capture.c,2,0,0,2
godot,servers/audio/effects/audio_effect_record.c,6,4,0,10
godot,servers/audio/effects/audio_effect_delay.c,1,2,0,3
godot,servers/audio/effects/eq_filter.c,2,0,0,2
godot,servers/audio/effects/audio_effect_pitch_shift.c,15,0,0,15
godot,servers/audio/effects/audio_stream_generator.c,2,1,0,3
godot,servers/audio/effects/audio_effect_filter.c,6,0,0,6
godot,servers/audio/effects/audio_effect_chorus.c,5,2,0,7
godot,servers/audio/audio_stream.c,7,1,0,8
godot,servers/audio/audio_effect.c,0,0,0,0
godot,servers/audio/audio_rb_resampler.c,4,0,0,4
godot,servers/audio/audio_filter_sw.c,2,0,0,2
godot,servers/audio_server.c,61,4,4,65
godot,servers/physics_server_2d_wrap_mt.c,0,1,0,1
godot,servers/text_server.c,58,15,0,73
godot,servers/navigation_server_2d.c,0,0,0,0
godot,servers/navigation/navigation_path_query_parameters_2d.c,0,0,0,0
godot,servers/navigation/navigation_path_query_result_3d.c,4,0,0,4
godot,servers/navigation/navigation_path_query_result_2d.c,0,0,0,0
godot,servers/navigation/navigation_path_query_parameters_3d.c,0,0,0,0
godot,servers/xr_server.c,12,0,0,12
godot,servers/xr/xr_body_tracker.c,0,0,0,0
godot,servers/xr/xr_interface_extension.c,1,0,0,1
godot,servers/xr/xr_vrs.c,3,0,0,3
godot,servers/xr/xr_controller_tracker.c,0,0,0,0
godot,servers/xr/xr_positional_tracker.c,0,0,0,0
godot,servers/xr/xr_interface.c,0,0,0,0
godot,servers/xr/xr_tracker.c,0,0,0,0
godot,servers/xr/xr_face_tracker.c,0,0,0,0
godot,servers/xr/xr_pose.c,0,0,0,0
godot,servers/xr/xr_hand_tracker.c,0,0,0,0
godot,servers/debugger/servers_debugger.c,12,3,0,15
godot,servers/display/native_menu.c,1,0,0,1
godot,servers/camera/camera_feed.c,0,0,0,0
godot,servers/navigation_server_3d.c,0,0,0,0
godot,servers/extensions/physics_server_2d_extension.c,0,0,0,0
godot,servers/extensions/physics_server_3d_extension.c,0,0,0,0
godot,thirdparty/glad/glx.c,1,1,0,2
godot,thirdparty/glad/egl.c,1,1,0,2
godot,thirdparty/glad/gl.c,7,1,0,8
godot,thirdparty/glslang/glslang/GenericCodeGen/CodeGen.c,0,0,0,0
