File,for loops,while loops,do-while loops,total
../samples/decompilations/rerolled/crypto camellia libcrypto-lib-cmll_misc.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Physics Vehicle VehicleAntiRollBar.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty meshoptimizer vcacheoptimizer.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Geometry OrientedBox.linuxbsd.editor.x86_64.c,1,0,5,6
../samples/decompilations/rerolled/thirdparty icu4c common umath.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty freetype src cache ftcache.linuxbsd.editor.x86_64.c,1,15,26,42
../samples/decompilations/rerolled/modules multiplayer scene_rpc_interface.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/src kill.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-pcy_node.c,0,0,0,0
../samples/decompilations/rerolled/editor create_dialog.linuxbsd.editor.x86_64.c,20,51,117,188
../samples/decompilations/rerolled/test testutil libtestutil-lib-output.c,0,0,0,0
../samples/decompilations/rerolled/crypto kdf libcrypto-shlib-kdf_err.c,0,0,0,0
../samples/decompilations/rerolled/modules jolt_physics shapes jolt_world_boundary_shape_3d.linuxbsd.editor.x86_64.c,1,0,3,4
../samples/decompilations/rerolled/thirdparty libwebp src dec alpha_dec.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty harfbuzz src hb-ucd.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-a_digest.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common filteredbrk.linuxbsd.editor.x86_64.c,17,3,10,30
../samples/decompilations/rerolled/crypto libcrypto-shlib-passphrase.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common umutex.linuxbsd.editor.x86_64.c,1,2,1,4
../samples/decompilations/rerolled/platform linuxbsd speechd-so_wrap.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/fuzz acert-test-bin-test-corpus.c,0,0,0,0
../samples/decompilations/rerolled/crypto bio libcrypto-lib-bss_null.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty minizip ioapi.linuxbsd.editor.x86_64.c,5,0,0,5
../samples/decompilations/rerolled/test keymgmt_internal_test-bin-keymgmt_internal_test.c,0,0,0,0
../samples/decompilations/rerolled/crypto asn1 libcrypto-lib-n_pkey.c,0,0,0,0
../samples/decompilations/rerolled/fuzz cmp-test-bin-cmp.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common rbbistbl.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/editor filesystem_dock.linuxbsd.editor.x86_64.c,44,99,269,412
../samples/decompilations/rerolled/thirdparty thorvg src renderer sw_engine tvgSwRenderer.linuxbsd.editor.x86_64.c,2,2,15,19
../samples/decompilations/rerolled/thirdparty astcenc astcenc_quantization.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto cmp libcrypto-shlib-cmp_genm.c,5,0,3,8
../samples/decompilations/rerolled/crypto bn libcrypto-shlib-rsaz-2k-avxifma.c,0,0,0,0
../samples/decompilations/rerolled/src factor.c,0,0,0,0
../samples/decompilations/rerolled/providers libcrypto-shlib-prov_running.c,0,0,0,0
../samples/decompilations/rerolled/modules svg register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto asn1 libcrypto-lib-bio_asn1.c,0,0,0,0
../samples/decompilations/rerolled/crypto hmac libcrypto-shlib-hmac.c,0,0,0,0
../samples/decompilations/rerolled/src sync.c,0,0,0,0
../samples/decompilations/rerolled/test quic_record_test-bin-quic_record_test.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-lib-e_old.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-inttostr.c,0,0,0,0
../samples/decompilations/rerolled/crypto modes libcrypto-lib-cbc128.c,2,0,3,5
../samples/decompilations/rerolled/modules camera register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/ssl quic libssl-shlib-quic_channel.c,16,4,10,30
../samples/decompilations/rerolled/crypto evp libcrypto-shlib-skeymgmt_meth.c,6,1,0,7
../samples/decompilations/rerolled/lib libcoreutils_a-xgetcwd.c,0,0,0,0
../samples/decompilations/rerolled/modules godot_physics_2d godot_collision_object_2d.linuxbsd.editor.x86_64.c,2,4,6,12
../samples/decompilations/rerolled/servers rendering renderer_rd effects sort_effects.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty zlib inffast.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules tga image_loader_tga.linuxbsd.editor.x86_64.c,8,5,14,27
../samples/decompilations/rerolled/crypto slh_dsa libcrypto-lib-slh_wots.c,4,0,9,13
../samples/decompilations/rerolled/crypto evp libcrypto-lib-signature.c,10,1,2,13
../samples/decompilations/rerolled/modules openxr extensions platform openxr_vulkan_extension.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/test pairwise_fail_test-bin-pairwise_fail_test.c,0,0,0,0
../samples/decompilations/rerolled/crypto asn1 asn1_time_test-bin-a_time.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-dup-safer-flag.c,0,0,0,0
../samples/decompilations/rerolled/ssl libssl-shlib-ssl_conf.c,1,1,8,10
../samples/decompilations/rerolled/scene 3d physics character_body_3d.linuxbsd.editor.x86_64.c,17,8,32,57
../samples/decompilations/rerolled/core object undo_redo.linuxbsd.editor.x86_64.c,6,9,41,56
../samples/decompilations/rerolled/modules openxr action_map openxr_action_map.linuxbsd.editor.x86_64.c,5,3,31,39
../samples/decompilations/rerolled/thirdparty freetype src base ftpatent.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto encode_decode libcrypto-shlib-encoder_lib.c,0,0,0,0
../samples/decompilations/rerolled/test constant_time_test-bin-constant_time_test.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations keymgmt libdefault-lib-ml_dsa_kmgmt.c,0,0,0,0
../samples/decompilations/rerolled/modules upnp upnp_miniupnp.linuxbsd.editor.x86_64.c,7,3,13,23
../samples/decompilations/rerolled/test buildtest_c_types-bin-buildtest_types.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations ciphers libdefault-lib-cipher_aes_cbc_hmac_sha256_hw.c,11,3,7,21
../samples/decompilations/rerolled/ssl quic libssl-lib-quic_tls_api.c,7,1,0,8
../samples/decompilations/rerolled/test ext_internal_test-bin-ext_internal_test.c,0,0,0,0
../samples/decompilations/rerolled/scene gui button.linuxbsd.editor.x86_64.c,6,2,10,18
../samples/decompilations/rerolled/modules enet enet_packet_peer.linuxbsd.editor.x86_64.c,4,1,29,34
../samples/decompilations/rerolled/thirdparty misc fastlz.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/ssl record libssl-shlib-rec_layer_s3.c,7,2,10,19
../samples/decompilations/rerolled/thirdparty glslang SPIRV InReadableOrder.linuxbsd.editor.x86_64.c,4,5,3,12
../samples/decompilations/rerolled/thirdparty icu4c common ucnv_io.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations ciphers libdefault-lib-cipher_aes_ccm.c,0,0,0,0
../samples/decompilations/rerolled/crypto slh_dsa libcrypto-shlib-slh_dsa.c,0,0,0,0
../samples/decompilations/rerolled/editor debugger editor_expression_evaluator.linuxbsd.editor.x86_64.c,10,10,22,42
../samples/decompilations/rerolled/core object worker_thread_pool.linuxbsd.editor.x86_64.c,14,20,78,112
../samples/decompilations/rerolled/thirdparty libvorbis psy.linuxbsd.editor.x86_64.c,5,15,38,58
../samples/decompilations/rerolled/thirdparty graphite src gr_slot.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/core io packed_data_container.linuxbsd.editor.x86_64.c,8,6,69,83
../samples/decompilations/rerolled/crypto encode_decode libcrypto-lib-decoder_pkey.c,5,1,1,7
../samples/decompilations/rerolled/crypto bio libcrypto-shlib-bf_buff.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-mountlist.c,0,0,0,0
../samples/decompilations/rerolled/crypto dso libcrypto-lib-dso_win32.c,0,0,0,0
../samples/decompilations/rerolled/test quic_tserver_test-bin-quic_tserver_test.c,0,0,0,0
../samples/decompilations/rerolled/providers common der libcommon-lib-der_ec_sig.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common resbund.linuxbsd.editor.x86_64.c,2,0,0,2
../samples/decompilations/rerolled/crypto bio libcrypto-lib-bss_file.c,0,0,0,0
../samples/decompilations/rerolled/editor gui editor_validation_panel.linuxbsd.editor.x86_64.c,11,6,28,45
../samples/decompilations/rerolled/crypto evp libcrypto-shlib-evp_lib.c,2,0,0,2
../samples/decompilations/rerolled/crypto cms libcrypto-shlib-cms_lib.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty meshoptimizer allocator.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-lib-e_rc2.c,0,0,0,0
../samples/decompilations/rerolled/test packettest-bin-packettest.c,0,0,0,0
../samples/decompilations/rerolled/modules openxr editor openxr_select_runtime.linuxbsd.editor.x86_64.c,8,2,20,30
../samples/decompilations/rerolled/drivers coremidi midi_driver_coremidi.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/fuzz x509-test-bin-x509.c,0,0,0,0
../samples/decompilations/rerolled/src dd.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty msdfgen core msdf-error-correction.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/scene gui spin_box.linuxbsd.editor.x86_64.c,14,10,18,42
../samples/decompilations/rerolled/providers implementations digests libdefault-lib-sha3_prov.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty mbedtls library sha256.linuxbsd.editor.x86_64.c,6,0,10,16
../samples/decompilations/rerolled/crypto sha libcrypto-lib-sha256-mb-x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libtheora quant.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto ec libcrypto-shlib-ec_kmeth.c,1,0,0,1
../samples/decompilations/rerolled/modules godot_physics_3d godot_soft_body_3d.linuxbsd.editor.x86_64.c,16,12,68,96
../samples/decompilations/rerolled/scene resources shader_include.linuxbsd.editor.x86_64.c,7,4,18,29
../samples/decompilations/rerolled/test siphash_internal_test-bin-siphash_internal_test.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-lib-e_chacha20_poly1305.c,3,2,5,10
../samples/decompilations/rerolled/providers implementations ciphers libdefault-lib-cipher_aria_ccm.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libwebp src dec idec_dec.linuxbsd.editor.x86_64.c,1,0,3,4
../samples/decompilations/rerolled/thirdparty libwebp src dsp ssim.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-c-strcasecmp.c,0,0,0,0
../samples/decompilations/rerolled/ssl quic libssl-shlib-quic_rcidm.c,16,3,1,20
../samples/decompilations/rerolled/crypto sha libcrypto-shlib-sha1-x86_64.c,0,0,0,0
../samples/decompilations/rerolled/scene gui color_rect.linuxbsd.editor.x86_64.c,2,0,3,5
../samples/decompilations/rerolled/ssl quic libssl-lib-quic_reactor.c,0,0,0,0
../samples/decompilations/rerolled/scene resources style_box.linuxbsd.editor.x86_64.c,8,2,22,32
../samples/decompilations/rerolled/scene 2d physics physics_body_2d.linuxbsd.editor.x86_64.c,10,1,14,25
../samples/decompilations/rerolled/thirdparty jolt_physics Jolt TriangleSplitter TriangleSplitterMean.linuxbsd.editor.x86_64.c,1,0,2,3
../samples/decompilations/rerolled/modules ktx texture_loader_ktx.linuxbsd.editor.x86_64.c,9,0,7,16
../samples/decompilations/rerolled/ssl quic libssl-shlib-quic_fc.c,1,0,0,1
../samples/decompilations/rerolled/test quic_cfq_test-bin-quic_cfq_test.c,0,0,0,0
../samples/decompilations/rerolled/test recordlentest-bin-recordlentest.c,0,0,0,0
../samples/decompilations/rerolled/src blake2 cksum-b2sum.c,0,0,0,0
../samples/decompilations/rerolled/modules multiplayer multiplayer_debugger.linuxbsd.editor.x86_64.c,13,12,40,65
../samples/decompilations/rerolled/modules msdfgen register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/fuzz decoder-test-bin-fuzz_rand.c,0,0,0,0
../samples/decompilations/rerolled/modules tga register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/test testutil libtestutil-lib-driver.c,0,0,0,0
../samples/decompilations/rerolled/test ffc_internal_test-bin-ffc_internal_test.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-lib-t_x509.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations macs libdefault-lib-kmac_prov.c,0,0,0,0
../samples/decompilations/rerolled/crypto dsa libcrypto-shlib-dsa_asn1.c,0,0,0,0
../samples/decompilations/rerolled/crypto ec libcrypto-shlib-ec_pmeth.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common ustrenum.linuxbsd.editor.x86_64.c,4,0,0,4
../samples/decompilations/rerolled/lib libcoreutils_a-fprintftime.c,0,0,0,0
../samples/decompilations/rerolled/ssl libssl-shlib-ssl_cert_comp.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-lib-p_seal.c,0,0,0,0
../samples/decompilations/rerolled/crypto cast libcrypto-lib-c_cfb64.c,0,0,0,0
../samples/decompilations/rerolled/core string translation.linuxbsd.editor.x86_64.c,4,10,44,58
../samples/decompilations/rerolled/test afalgtest-bin-afalgtest.c,0,0,0,0
../samples/decompilations/rerolled/test buildtest_c_cast-bin-buildtest_cast.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common dictbe.linuxbsd.editor.x86_64.c,10,16,40,66
../samples/decompilations/rerolled/modules godot_physics_3d godot_body_3d.linuxbsd.editor.x86_64.c,4,1,24,29
../samples/decompilations/rerolled/ssl quic libssl-shlib-quic_trace.c,1,0,9,10
../samples/decompilations/rerolled/providers implementations kem libdefault-lib-ml_kem_kem.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty clipper2 src clipper.engine.linuxbsd.editor.x86_64.c,27,94,206,327
../samples/decompilations/rerolled/editor animation_track_editor.linuxbsd.editor.x86_64.c,80,139,549,768
../samples/decompilations/rerolled/lib libcoreutils_a-xdectoumax.c,0,0,0,0
../samples/decompilations/rerolled/src cksum-cksum.c,0,0,0,0
../samples/decompilations/rerolled/modules openxr scene openxr_composition_layer_quad.linuxbsd.editor.x86_64.c,12,2,6,20
../samples/decompilations/rerolled/test endecoder_legacy_test-bin-endecoder_legacy_test.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common ucnvdisp.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty graphite src Segment.linuxbsd.editor.x86_64.c,7,3,23,33
../samples/decompilations/rerolled/scene 2d parallax_background.linuxbsd.editor.x86_64.c,5,1,19,25
../samples/decompilations/rerolled/crypto evp libcrypto-lib-c_allc.c,0,0,0,0
../samples/decompilations/rerolled/crypto dsa libcrypto-lib-dsa_ameth.c,0,0,0,0
../samples/decompilations/rerolled/src ls-ls.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-randperm.c,0,0,0,0
../samples/decompilations/rerolled/scene main instance_placeholder.linuxbsd.editor.x86_64.c,12,3,16,31
../samples/decompilations/rerolled/crypto des libcrypto-lib-ofb64ede.c,2,0,1,3
../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Physics Body MotionProperties.linuxbsd.editor.x86_64.c,3,0,0,3
../samples/decompilations/rerolled/crypto cms libcrypto-lib-cms_lib.c,0,0,0,0
../samples/decompilations/rerolled/test poly1305_internal_test-bin-poly1305_internal_test.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-copy-acl.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libwebp src utils random_utils.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/test bio_addr_test-bin-bio_addr_test.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-lib-x_x509.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty mbedtls library x509_crl.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libpng intel filter_sse2_intrinsics.linuxbsd.editor.x86_64.c,4,0,6,10
../samples/decompilations/rerolled/modules openxr extensions openxr_eye_gaze_interaction.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common ures_cnv.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/scene gui panel_container.linuxbsd.editor.x86_64.c,9,2,7,18
../samples/decompilations/rerolled/thirdparty icu4c common unistr_titlecase_brkiter.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto pem libcrypto-lib-pvkfmt.c,3,0,0,3
../samples/decompilations/rerolled/crypto rsa libcrypto-shlib-rsa_sp800_56b_gen.c,0,0,0,0
../samples/decompilations/rerolled/ssl quic libssl-lib-quic_txp.c,5,1,13,19
../samples/decompilations/rerolled/providers common der libcommon-lib-der_ml_dsa_gen.c,0,0,0,0
../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-tasn_dec.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-utimens.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-fd-safer-flag.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-lib-kdf_lib.c,5,0,0,5
../samples/decompilations/rerolled/thirdparty libvorbis envelope.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto sm3 libcrypto-shlib-sm3.c,2,0,4,6
../samples/decompilations/rerolled/crypto bn libcrypto-lib-bn_ctx.c,0,0,0,0
../samples/decompilations/rerolled/crypto bn libcrypto-lib-bn_recp.c,0,0,0,0
../samples/decompilations/rerolled/modules gdscript gdscript_editor.linuxbsd.editor.x86_64.c,17,29,109,155
../samples/decompilations/rerolled/test buildtest_c_ec-bin-buildtest_ec.c,0,0,0,0
../samples/decompilations/rerolled/crypto modes libcrypto-lib-xts128gb.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libwebp src enc frame_enc.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libtheora idct.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-openat-safer.c,0,0,0,0
../samples/decompilations/rerolled/test ssl_test-bin-ssl_test.c,0,0,0,0
../samples/decompilations/rerolled/core os midi_driver.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty thorvg src renderer sw_engine tvgSwImage.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-shlib-mac_meth.c,5,0,1,6
../samples/decompilations/rerolled/fuzz ml-kem-test-bin-ml-kem.c,0,0,0,0
