bestandsnaam,voor_origineel,voor_kol2,voor_kol3,voor_kol4,voor_kol5,na_origineel,na_kol2,na_kol3,na_kol4,na_kol5
file,File,Repo,File,for loops,while loops,do-while loops,total,File,for/loops,while/loops,do-while/loops,total
crypto/sm2/libcrypto-lib-sm2_crypt.c,,crypto/sm2/libcrypto-lib-sm2_crypt.c,,crypto/sm2/libcrypto-lib-sm2_crypt.c,,crypto/sm2/libcrypto-lib-sm2_crypt.c,,crypto/sm2/libcrypto-lib-sm2_crypt.c,,crypto/sm2/libcrypto-lib-sm2_crypt.c,,crypto/sm2/libcrypto-lib-sm2_crypt.c,0,0,0,0
crypto/thread/arch/libcrypto-shlib-thread_posix.c,,crypto/thread/arch/libcrypto-shlib-thread_posix.c,,crypto/thread/arch/libcrypto-shlib-thread_posix.c,,crypto/thread/arch/libcrypto-shlib-thread_posix.c,,crypto/thread/arch/libcrypto-shlib-thread_posix.c,,crypto/thread/arch/libcrypto-shlib-thread_posix.c,,crypto/thread/arch/libcrypto-shlib-thread_posix.c,2,0,0,2
crypto/asn1/libcrypto-lib-a_print.c,,crypto/asn1/libcrypto-lib-a_print.c,,crypto/asn1/libcrypto-lib-a_print.c,,crypto/asn1/libcrypto-lib-a_print.c,,crypto/asn1/libcrypto-lib-a_print.c,,crypto/asn1/libcrypto-lib-a_print.c,,crypto/asn1/libcrypto-lib-a_print.c,0,0,0,0
crypto/encode_decode/libcrypto-shlib-encoder_meth.c,,crypto/encode_decode/libcrypto-shlib-encoder_meth.c,,crypto/encode_decode/libcrypto-shlib-encoder_meth.c,,crypto/encode_decode/libcrypto-shlib-encoder_meth.c,,crypto/encode_decode/libcrypto-shlib-encoder_meth.c,,crypto/encode_decode/libcrypto-shlib-encoder_meth.c,,crypto/encode_decode/libcrypto-shlib-encoder_meth.c,4,1,1,6
crypto/evp/libcrypto-shlib-e_camellia.c,,crypto/evp/libcrypto-shlib-e_camellia.c,,crypto/evp/libcrypto-shlib-e_camellia.c,,crypto/evp/libcrypto-shlib-e_camellia.c,,crypto/evp/libcrypto-shlib-e_camellia.c,,crypto/evp/libcrypto-shlib-e_camellia.c,,crypto/evp/libcrypto-shlib-e_camellia.c,0,0,0,0
test/buildtest_c_dh-bin-buildtest_dh.c,,test/buildtest_c_dh-bin-buildtest_dh.c,,test/buildtest_c_dh-bin-buildtest_dh.c,,test/buildtest_c_dh-bin-buildtest_dh.c,,test/buildtest_c_dh-bin-buildtest_dh.c,,test/buildtest_c_dh-bin-buildtest_dh.c,,test/buildtest_c_dh-bin-buildtest_dh.c,0,0,0,0
lib/glthread/libcoreutils_a-once.c,,lib/glthread/libcoreutils_a-once.c,,lib/glthread/libcoreutils_a-once.c,,lib/glthread/libcoreutils_a-once.c,,lib/glthread/libcoreutils_a-once.c,,lib/glthread/libcoreutils_a-once.c,,lib/glthread/libcoreutils_a-once.c,0,0,0,0
crypto/evp/libcrypto-shlib-pmeth_check.c,,crypto/evp/libcrypto-shlib-pmeth_check.c,,crypto/evp/libcrypto-shlib-pmeth_check.c,,crypto/evp/libcrypto-shlib-pmeth_check.c,,crypto/evp/libcrypto-shlib-pmeth_check.c,,crypto/evp/libcrypto-shlib-pmeth_check.c,,crypto/evp/libcrypto-shlib-pmeth_check.c,5,0,0,5
providers/implementations/ciphers/liblegacy-lib-cipher_des.c,,providers/implementations/ciphers/liblegacy-lib-cipher_des.c,,providers/implementations/ciphers/liblegacy-lib-cipher_des.c,,providers/implementations/ciphers/liblegacy-lib-cipher_des.c,,providers/implementations/ciphers/liblegacy-lib-cipher_des.c,,providers/implementations/ciphers/liblegacy-lib-cipher_des.c,,providers/implementations/ciphers/liblegacy-lib-cipher_des.c,0,0,0,0
crypto/bio/libcrypto-lib-bio_sock.c,,crypto/bio/libcrypto-lib-bio_sock.c,,crypto/bio/libcrypto-lib-bio_sock.c,,crypto/bio/libcrypto-lib-bio_sock.c,,crypto/bio/libcrypto-lib-bio_sock.c,,crypto/bio/libcrypto-lib-bio_sock.c,,crypto/bio/libcrypto-lib-bio_sock.c,0,0,0,0
ssl/libssl-shlib-d1_msg.c,,ssl/libssl-shlib-d1_msg.c,,ssl/libssl-shlib-d1_msg.c,,ssl/libssl-shlib-d1_msg.c,,ssl/libssl-shlib-d1_msg.c,,ssl/libssl-shlib-d1_msg.c,,ssl/libssl-shlib-d1_msg.c,0,0,0,0
crypto/idea/libcrypto-shlib-i_ofb64.c,,crypto/idea/libcrypto-shlib-i_ofb64.c,,crypto/idea/libcrypto-shlib-i_ofb64.c,,crypto/idea/libcrypto-shlib-i_ofb64.c,,crypto/idea/libcrypto-shlib-i_ofb64.c,,crypto/idea/libcrypto-shlib-i_ofb64.c,,crypto/idea/libcrypto-shlib-i_ofb64.c,0,0,0,0
crypto/legacy-dso-x86_64cpuid.c,,crypto/legacy-dso-x86_64cpuid.c,,crypto/legacy-dso-x86_64cpuid.c,,crypto/legacy-dso-x86_64cpuid.c,,crypto/legacy-dso-x86_64cpuid.c,,crypto/legacy-dso-x86_64cpuid.c,,crypto/legacy-dso-x86_64cpuid.c,2,2,10,14
crypto/ts/libcrypto-lib-ts_asn1.c,,crypto/ts/libcrypto-lib-ts_asn1.c,,crypto/ts/libcrypto-lib-ts_asn1.c,,crypto/ts/libcrypto-lib-ts_asn1.c,,crypto/ts/libcrypto-lib-ts_asn1.c,,crypto/ts/libcrypto-lib-ts_asn1.c,,crypto/ts/libcrypto-lib-ts_asn1.c,0,0,0,0
ssl/quic/libssl-shlib-quic_cfq.c,,ssl/quic/libssl-shlib-quic_cfq.c,,ssl/quic/libssl-shlib-quic_cfq.c,,ssl/quic/libssl-shlib-quic_cfq.c,,ssl/quic/libssl-shlib-quic_cfq.c,,ssl/quic/libssl-shlib-quic_cfq.c,,ssl/quic/libssl-shlib-quic_cfq.c,0,0,0,0
lib/libcoreutils_a-ftoastr.c,,lib/libcoreutils_a-ftoastr.c,,lib/libcoreutils_a-ftoastr.c,,lib/libcoreutils_a-ftoastr.c,,lib/libcoreutils_a-ftoastr.c,,lib/libcoreutils_a-ftoastr.c,,lib/libcoreutils_a-ftoastr.c,0,0,0,0
thirdparty/pcre2/src/pcre2_ord2utf_32.c,,thirdparty/pcre2/src/pcre2_ord2utf_32.c,,thirdparty/pcre2/src/pcre2_ord2utf_32.c,,thirdparty/pcre2/src/pcre2_ord2utf_32.c,,thirdparty/pcre2/src/pcre2_ord2utf_32.c,,thirdparty/pcre2/src/pcre2_ord2utf_32.c,,thirdparty/pcre2/src/pcre2_ord2utf_32.c,0,0,0,0
crypto/des/libcrypto-lib-pcbc_enc.c,,crypto/des/libcrypto-lib-pcbc_enc.c,,crypto/des/libcrypto-lib-pcbc_enc.c,,crypto/des/libcrypto-lib-pcbc_enc.c,,crypto/des/libcrypto-lib-pcbc_enc.c,,crypto/des/libcrypto-lib-pcbc_enc.c,,crypto/des/libcrypto-lib-pcbc_enc.c,0,0,0,0
crypto/pem/libcrypto-lib-pem_pk8.c,,crypto/pem/libcrypto-lib-pem_pk8.c,,crypto/pem/libcrypto-lib-pem_pk8.c,,crypto/pem/libcrypto-lib-pem_pk8.c,,crypto/pem/libcrypto-lib-pem_pk8.c,,crypto/pem/libcrypto-lib-pem_pk8.c,,crypto/pem/libcrypto-lib-pem_pk8.c,0,0,0,0
crypto/rsa/libcrypto-lib-rsa_ameth.c,,crypto/rsa/libcrypto-lib-rsa_ameth.c,,crypto/rsa/libcrypto-lib-rsa_ameth.c,,crypto/rsa/libcrypto-lib-rsa_ameth.c,,crypto/rsa/libcrypto-lib-rsa_ameth.c,,crypto/rsa/libcrypto-lib-rsa_ameth.c,,crypto/rsa/libcrypto-lib-rsa_ameth.c,0,0,0,0
crypto/evp/libcrypto-shlib-dh_ctrl.c,,crypto/evp/libcrypto-shlib-dh_ctrl.c,,crypto/evp/libcrypto-shlib-dh_ctrl.c,,crypto/evp/libcrypto-shlib-dh_ctrl.c,,crypto/evp/libcrypto-shlib-dh_ctrl.c,,crypto/evp/libcrypto-shlib-dh_ctrl.c,,crypto/evp/libcrypto-shlib-dh_ctrl.c,0,0,0,0
crypto/x509/libcrypto-lib-v3_genn.c,,crypto/x509/libcrypto-lib-v3_genn.c,,crypto/x509/libcrypto-lib-v3_genn.c,,crypto/x509/libcrypto-lib-v3_genn.c,,crypto/x509/libcrypto-lib-v3_genn.c,,crypto/x509/libcrypto-lib-v3_genn.c,,crypto/x509/libcrypto-lib-v3_genn.c,0,0,0,0
lib/uniwidth/libcoreutils_a-width.c,,lib/uniwidth/libcoreutils_a-width.c,,lib/uniwidth/libcoreutils_a-width.c,,lib/uniwidth/libcoreutils_a-width.c,,lib/uniwidth/libcoreutils_a-width.c,,lib/uniwidth/libcoreutils_a-width.c,,lib/uniwidth/libcoreutils_a-width.c,0,0,0,0
thirdparty/pcre2/src/pcre2_maketables_16.c,,thirdparty/pcre2/src/pcre2_maketables_16.c,,thirdparty/pcre2/src/pcre2_maketables_16.c,,thirdparty/pcre2/src/pcre2_maketables_16.c,,thirdparty/pcre2/src/pcre2_maketables_16.c,,thirdparty/pcre2/src/pcre2_maketables_16.c,,thirdparty/pcre2/src/pcre2_maketables_16.c,0,0,0,0
crypto/bn/libcrypto-lib-bn_shift.c,,crypto/bn/libcrypto-lib-bn_shift.c,,crypto/bn/libcrypto-lib-bn_shift.c,,crypto/bn/libcrypto-lib-bn_shift.c,,crypto/bn/libcrypto-lib-bn_shift.c,,crypto/bn/libcrypto-lib-bn_shift.c,,crypto/bn/libcrypto-lib-bn_shift.c,0,0,0,0
lib/libcoreutils_a-sha256-stream.c,,lib/libcoreutils_a-sha256-stream.c,,lib/libcoreutils_a-sha256-stream.c,,lib/libcoreutils_a-sha256-stream.c,,lib/libcoreutils_a-sha256-stream.c,,lib/libcoreutils_a-sha256-stream.c,,lib/libcoreutils_a-sha256-stream.c,0,0,0,0
crypto/x509/libcrypto-lib-v3_prn.c,,crypto/x509/libcrypto-lib-v3_prn.c,,crypto/x509/libcrypto-lib-v3_prn.c,,crypto/x509/libcrypto-lib-v3_prn.c,,crypto/x509/libcrypto-lib-v3_prn.c,,crypto/x509/libcrypto-lib-v3_prn.c,,crypto/x509/libcrypto-lib-v3_prn.c,0,0,0,0
thirdparty/openxr/src/external/jsoncpp/src/lib_json/json_value.c,,thirdparty/openxr/src/external/jsoncpp/src/lib_json/json_value.c,,thirdparty/openxr/src/external/jsoncpp/src/lib_json/json_value.c,,thirdparty/openxr/src/external/jsoncpp/src/lib_json/json_value.c,,thirdparty/openxr/src/external/jsoncpp/src/lib_json/json_value.c,,thirdparty/openxr/src/external/jsoncpp/src/lib_json/json_value.c,,thirdparty/openxr/src/external/jsoncpp/src/lib_json/json_value.c,0,0,0,0
crypto/thread/libssl-shlib-arch.c,,crypto/thread/libssl-shlib-arch.c,,crypto/thread/libssl-shlib-arch.c,,crypto/thread/libssl-shlib-arch.c,,crypto/thread/libssl-shlib-arch.c,,crypto/thread/libssl-shlib-arch.c,,crypto/thread/libssl-shlib-arch.c,0,0,0,0
providers/implementations/ciphers/libdefault-lib-cipher_camellia_hw.c,,providers/implementations/ciphers/libdefault-lib-cipher_camellia_hw.c,,providers/implementations/ciphers/libdefault-lib-cipher_camellia_hw.c,,providers/implementations/ciphers/libdefault-lib-cipher_camellia_hw.c,,providers/implementations/ciphers/libdefault-lib-cipher_camellia_hw.c,,providers/implementations/ciphers/libdefault-lib-cipher_camellia_hw.c,,providers/implementations/ciphers/libdefault-lib-cipher_camellia_hw.c,0,0,0,0
providers/implementations/kdfs/libdefault-lib-scrypt.c,,providers/implementations/kdfs/libdefault-lib-scrypt.c,,providers/implementations/kdfs/libdefault-lib-scrypt.c,,providers/implementations/kdfs/libdefault-lib-scrypt.c,,providers/implementations/kdfs/libdefault-lib-scrypt.c,,providers/implementations/kdfs/libdefault-lib-scrypt.c,,providers/implementations/kdfs/libdefault-lib-scrypt.c,0,0,0,0
test/cmp_asn_test-bin-cmp_asn_test.c,,test/cmp_asn_test-bin-cmp_asn_test.c,,test/cmp_asn_test-bin-cmp_asn_test.c,,test/cmp_asn_test-bin-cmp_asn_test.c,,test/cmp_asn_test-bin-cmp_asn_test.c,,test/cmp_asn_test-bin-cmp_asn_test.c,,test/cmp_asn_test-bin-cmp_asn_test.c,0,0,0,0
crypto/pkcs12/libcrypto-lib-p12_utl.c,,crypto/pkcs12/libcrypto-lib-p12_utl.c,,crypto/pkcs12/libcrypto-lib-p12_utl.c,,crypto/pkcs12/libcrypto-lib-p12_utl.c,,crypto/pkcs12/libcrypto-lib-p12_utl.c,,crypto/pkcs12/libcrypto-lib-p12_utl.c,,crypto/pkcs12/libcrypto-lib-p12_utl.c,0,0,0,0
ssl/quic/libssl-shlib-quic_engine.c,,ssl/quic/libssl-shlib-quic_engine.c,,ssl/quic/libssl-shlib-quic_engine.c,,ssl/quic/libssl-shlib-quic_engine.c,,ssl/quic/libssl-shlib-quic_engine.c,,ssl/quic/libssl-shlib-quic_engine.c,,ssl/quic/libssl-shlib-quic_engine.c,2,1,0,3
crypto/comp/libcrypto-shlib-c_brotli.c,,crypto/comp/libcrypto-shlib-c_brotli.c,,crypto/comp/libcrypto-shlib-c_brotli.c,,crypto/comp/libcrypto-shlib-c_brotli.c,,crypto/comp/libcrypto-shlib-c_brotli.c,,crypto/comp/libcrypto-shlib-c_brotli.c,,crypto/comp/libcrypto-shlib-c_brotli.c,0,0,0,0
crypto/objects/libcrypto-shlib-obj_xref.c,,crypto/objects/libcrypto-shlib-obj_xref.c,,crypto/objects/libcrypto-shlib-obj_xref.c,,crypto/objects/libcrypto-shlib-obj_xref.c,,crypto/objects/libcrypto-shlib-obj_xref.c,,crypto/objects/libcrypto-shlib-obj_xref.c,,crypto/objects/libcrypto-shlib-obj_xref.c,0,0,0,0
apps/openssl-bin-dgst.c,,apps/openssl-bin-dgst.c,,apps/openssl-bin-dgst.c,,apps/openssl-bin-dgst.c,,apps/openssl-bin-dgst.c,,apps/openssl-bin-dgst.c,,apps/openssl-bin-dgst.c,0,0,0,0
crypto/pkcs7/libcrypto-shlib-pk7_lib.c,,crypto/pkcs7/libcrypto-shlib-pk7_lib.c,,crypto/pkcs7/libcrypto-shlib-pk7_lib.c,,crypto/pkcs7/libcrypto-shlib-pk7_lib.c,,crypto/pkcs7/libcrypto-shlib-pk7_lib.c,,crypto/pkcs7/libcrypto-shlib-pk7_lib.c,,crypto/pkcs7/libcrypto-shlib-pk7_lib.c,0,0,0,0
crypto/http/libcrypto-lib-http_client.c,,crypto/http/libcrypto-lib-http_client.c,,crypto/http/libcrypto-lib-http_client.c,,crypto/http/libcrypto-lib-http_client.c,,crypto/http/libcrypto-lib-http_client.c,,crypto/http/libcrypto-lib-http_client.c,,crypto/http/libcrypto-lib-http_client.c,0,0,0,0
test/rsa_x931_test-bin-rsa_x931_test.c,,test/rsa_x931_test-bin-rsa_x931_test.c,,test/rsa_x931_test-bin-rsa_x931_test.c,,test/rsa_x931_test-bin-rsa_x931_test.c,,test/rsa_x931_test-bin-rsa_x931_test.c,,test/rsa_x931_test-bin-rsa_x931_test.c,,test/rsa_x931_test-bin-rsa_x931_test.c,0,0,0,0
crypto/evp/libcrypto-shlib-e_rc5.c,,crypto/evp/libcrypto-shlib-e_rc5.c,,crypto/evp/libcrypto-shlib-e_rc5.c,,crypto/evp/libcrypto-shlib-e_rc5.c,,crypto/evp/libcrypto-shlib-e_rc5.c,,crypto/evp/libcrypto-shlib-e_rc5.c,,crypto/evp/libcrypto-shlib-e_rc5.c,0,0,0,0
crypto/x509/libcrypto-shlib-v3_authattid.c,,crypto/x509/libcrypto-shlib-v3_authattid.c,,crypto/x509/libcrypto-shlib-v3_authattid.c,,crypto/x509/libcrypto-shlib-v3_authattid.c,,crypto/x509/libcrypto-shlib-v3_authattid.c,,crypto/x509/libcrypto-shlib-v3_authattid.c,,crypto/x509/libcrypto-shlib-v3_authattid.c,0,0,0,0
test/sm2_internal_test-bin-sm2_internal_test.c,,test/sm2_internal_test-bin-sm2_internal_test.c,,test/sm2_internal_test-bin-sm2_internal_test.c,,test/sm2_internal_test-bin-sm2_internal_test.c,,test/sm2_internal_test-bin-sm2_internal_test.c,,test/sm2_internal_test-bin-sm2_internal_test.c,,test/sm2_internal_test-bin-sm2_internal_test.c,0,0,0,0
lib/libcoreutils_a-sha1.c,,lib/libcoreutils_a-sha1.c,,lib/libcoreutils_a-sha1.c,,lib/libcoreutils_a-sha1.c,,lib/libcoreutils_a-sha1.c,,lib/libcoreutils_a-sha1.c,,lib/libcoreutils_a-sha1.c,0,0,0,0
test/ssl_test_ctx_test-bin-ssl_test_ctx_test.c,,test/ssl_test_ctx_test-bin-ssl_test_ctx_test.c,,test/ssl_test_ctx_test-bin-ssl_test_ctx_test.c,,test/ssl_test_ctx_test-bin-ssl_test_ctx_test.c,,test/ssl_test_ctx_test-bin-ssl_test_ctx_test.c,,test/ssl_test_ctx_test-bin-ssl_test_ctx_test.c,,test/ssl_test_ctx_test-bin-ssl_test_ctx_test.c,0,0,0,0
test/params_api_test-bin-params_api_test.c,,test/params_api_test-bin-params_api_test.c,,test/params_api_test-bin-params_api_test.c,,test/params_api_test-bin-params_api_test.c,,test/params_api_test-bin-params_api_test.c,,test/params_api_test-bin-params_api_test.c,,test/params_api_test-bin-params_api_test.c,0,0,0,0
crypto/pkcs12/libcrypto-lib-p12_add.c,,crypto/pkcs12/libcrypto-lib-p12_add.c,,crypto/pkcs12/libcrypto-lib-p12_add.c,,crypto/pkcs12/libcrypto-lib-p12_add.c,,crypto/pkcs12/libcrypto-lib-p12_add.c,,crypto/pkcs12/libcrypto-lib-p12_add.c,,crypto/pkcs12/libcrypto-lib-p12_add.c,0,0,0,0
lib/libcoreutils_a-filenamecat.c,,lib/libcoreutils_a-filenamecat.c,,lib/libcoreutils_a-filenamecat.c,,lib/libcoreutils_a-filenamecat.c,,lib/libcoreutils_a-filenamecat.c,,lib/libcoreutils_a-filenamecat.c,,lib/libcoreutils_a-filenamecat.c,0,0,0,0
crypto/evp/libcrypto-lib-pmeth_gn.c,,crypto/evp/libcrypto-lib-pmeth_gn.c,,crypto/evp/libcrypto-lib-pmeth_gn.c,,crypto/evp/libcrypto-lib-pmeth_gn.c,,crypto/evp/libcrypto-lib-pmeth_gn.c,,crypto/evp/libcrypto-lib-pmeth_gn.c,,crypto/evp/libcrypto-lib-pmeth_gn.c,2,0,0,2
crypto/cmp/libcrypto-lib-cmp_asn.c,,crypto/cmp/libcrypto-lib-cmp_asn.c,,crypto/cmp/libcrypto-lib-cmp_asn.c,,crypto/cmp/libcrypto-lib-cmp_asn.c,,crypto/cmp/libcrypto-lib-cmp_asn.c,,crypto/cmp/libcrypto-lib-cmp_asn.c,,crypto/cmp/libcrypto-lib-cmp_asn.c,0,0,0,0
crypto/ct/libcrypto-lib-ct_policy.c,,crypto/ct/libcrypto-lib-ct_policy.c,,crypto/ct/libcrypto-lib-ct_policy.c,,crypto/ct/libcrypto-lib-ct_policy.c,,crypto/ct/libcrypto-lib-ct_policy.c,,crypto/ct/libcrypto-lib-ct_policy.c,,crypto/ct/libcrypto-lib-ct_policy.c,0,0,0,0
crypto/ts/libcrypto-shlib-ts_verify_ctx.c,,crypto/ts/libcrypto-shlib-ts_verify_ctx.c,,crypto/ts/libcrypto-shlib-ts_verify_ctx.c,,crypto/ts/libcrypto-shlib-ts_verify_ctx.c,,crypto/ts/libcrypto-shlib-ts_verify_ctx.c,,crypto/ts/libcrypto-shlib-ts_verify_ctx.c,,crypto/ts/libcrypto-shlib-ts_verify_ctx.c,3,0,0,3
providers/implementations/ciphers/libdefault-lib-cipher_aes_gcm_siv_polyval.c,,providers/implementations/ciphers/libdefault-lib-cipher_aes_gcm_siv_polyval.c,,providers/implementations/ciphers/libdefault-lib-cipher_aes_gcm_siv_polyval.c,,providers/implementations/ciphers/libdefault-lib-cipher_aes_gcm_siv_polyval.c,,providers/implementations/ciphers/libdefault-lib-cipher_aes_gcm_siv_polyval.c,,providers/implementations/ciphers/libdefault-lib-cipher_aes_gcm_siv_polyval.c,,providers/implementations/ciphers/libdefault-lib-cipher_aes_gcm_siv_polyval.c,0,0,0,0
lib/libcoreutils_a-memcasecmp.c,,lib/libcoreutils_a-memcasecmp.c,,lib/libcoreutils_a-memcasecmp.c,,lib/libcoreutils_a-memcasecmp.c,,lib/libcoreutils_a-memcasecmp.c,,lib/libcoreutils_a-memcasecmp.c,,lib/libcoreutils_a-memcasecmp.c,0,0,0,0
apps/openssl-bin-smime.c,,apps/openssl-bin-smime.c,,apps/openssl-bin-smime.c,,apps/openssl-bin-smime.c,,apps/openssl-bin-smime.c,,apps/openssl-bin-smime.c,,apps/openssl-bin-smime.c,3,2,0,5
crypto/ec/libcrypto-shlib-ec_mult.c,,crypto/ec/libcrypto-shlib-ec_mult.c,,crypto/ec/libcrypto-shlib-ec_mult.c,,crypto/ec/libcrypto-shlib-ec_mult.c,,crypto/ec/libcrypto-shlib-ec_mult.c,,crypto/ec/libcrypto-shlib-ec_mult.c,,crypto/ec/libcrypto-shlib-ec_mult.c,4,3,14,21
crypto/pkcs12/libcrypto-shlib-p12_sbag.c,,crypto/pkcs12/libcrypto-shlib-p12_sbag.c,,crypto/pkcs12/libcrypto-shlib-p12_sbag.c,,crypto/pkcs12/libcrypto-shlib-p12_sbag.c,,crypto/pkcs12/libcrypto-shlib-p12_sbag.c,,crypto/pkcs12/libcrypto-shlib-p12_sbag.c,,crypto/pkcs12/libcrypto-shlib-p12_sbag.c,0,0,0,0
crypto/dh/libcrypto-shlib-dh_group_params.c,,crypto/dh/libcrypto-shlib-dh_group_params.c,,crypto/dh/libcrypto-shlib-dh_group_params.c,,crypto/dh/libcrypto-shlib-dh_group_params.c,,crypto/dh/libcrypto-shlib-dh_group_params.c,,crypto/dh/libcrypto-shlib-dh_group_params.c,,crypto/dh/libcrypto-shlib-dh_group_params.c,0,0,0,0
crypto/rsa/libcrypto-lib-rsa_crpt.c,,crypto/rsa/libcrypto-lib-rsa_crpt.c,,crypto/rsa/libcrypto-lib-rsa_crpt.c,,crypto/rsa/libcrypto-lib-rsa_crpt.c,,crypto/rsa/libcrypto-lib-rsa_crpt.c,,crypto/rsa/libcrypto-lib-rsa_crpt.c,,crypto/rsa/libcrypto-lib-rsa_crpt.c,4,0,0,4
crypto/ml_dsa/libcrypto-lib-ml_dsa_matrix.c,,crypto/ml_dsa/libcrypto-lib-ml_dsa_matrix.c,,crypto/ml_dsa/libcrypto-lib-ml_dsa_matrix.c,,crypto/ml_dsa/libcrypto-lib-ml_dsa_matrix.c,,crypto/ml_dsa/libcrypto-lib-ml_dsa_matrix.c,,crypto/ml_dsa/libcrypto-lib-ml_dsa_matrix.c,,crypto/ml_dsa/libcrypto-lib-ml_dsa_matrix.c,0,0,0,0
crypto/camellia/libcrypto-lib-cmll_ecb.c,,crypto/camellia/libcrypto-lib-cmll_ecb.c,,crypto/camellia/libcrypto-lib-cmll_ecb.c,,crypto/camellia/libcrypto-lib-cmll_ecb.c,,crypto/camellia/libcrypto-lib-cmll_ecb.c,,crypto/camellia/libcrypto-lib-cmll_ecb.c,,crypto/camellia/libcrypto-lib-cmll_ecb.c,0,0,0,0
fuzz/asn1-test-bin-fuzz_rand.c,,fuzz/asn1-test-bin-fuzz_rand.c,,fuzz/asn1-test-bin-fuzz_rand.c,,fuzz/asn1-test-bin-fuzz_rand.c,,fuzz/asn1-test-bin-fuzz_rand.c,,fuzz/asn1-test-bin-fuzz_rand.c,,fuzz/asn1-test-bin-fuzz_rand.c,0,0,0,0
crypto/seed/libcrypto-lib-seed_cfb.c,,crypto/seed/libcrypto-lib-seed_cfb.c,,crypto/seed/libcrypto-lib-seed_cfb.c,,crypto/seed/libcrypto-lib-seed_cfb.c,,crypto/seed/libcrypto-lib-seed_cfb.c,,crypto/seed/libcrypto-lib-seed_cfb.c,,crypto/seed/libcrypto-lib-seed_cfb.c,0,0,0,0
crypto/x509/libcrypto-lib-x509_txt.c,,crypto/x509/libcrypto-lib-x509_txt.c,,crypto/x509/libcrypto-lib-x509_txt.c,,crypto/x509/libcrypto-lib-x509_txt.c,,crypto/x509/libcrypto-lib-x509_txt.c,,crypto/x509/libcrypto-lib-x509_txt.c,,crypto/x509/libcrypto-lib-x509_txt.c,0,0,0,0
crypto/libssl-shlib-getenv.c,,crypto/libssl-shlib-getenv.c,,crypto/libssl-shlib-getenv.c,,crypto/libssl-shlib-getenv.c,,crypto/libssl-shlib-getenv.c,,crypto/libssl-shlib-getenv.c,,crypto/libssl-shlib-getenv.c,0,0,0,0
crypto/des/libcrypto-shlib-fcrypt.c,,crypto/des/libcrypto-shlib-fcrypt.c,,crypto/des/libcrypto-shlib-fcrypt.c,,crypto/des/libcrypto-shlib-fcrypt.c,,crypto/des/libcrypto-shlib-fcrypt.c,,crypto/des/libcrypto-shlib-fcrypt.c,,crypto/des/libcrypto-shlib-fcrypt.c,2,0,2,4
crypto/cmp/libcrypto-lib-cmp_err.c,,crypto/cmp/libcrypto-lib-cmp_err.c,,crypto/cmp/libcrypto-lib-cmp_err.c,,crypto/cmp/libcrypto-lib-cmp_err.c,,crypto/cmp/libcrypto-lib-cmp_err.c,,crypto/cmp/libcrypto-lib-cmp_err.c,,crypto/cmp/libcrypto-lib-cmp_err.c,0,0,0,0
crypto/x509/libcrypto-lib-x509_set.c,,crypto/x509/libcrypto-lib-x509_set.c,,crypto/x509/libcrypto-lib-x509_set.c,,crypto/x509/libcrypto-lib-x509_set.c,,crypto/x509/libcrypto-lib-x509_set.c,,crypto/x509/libcrypto-lib-x509_set.c,,crypto/x509/libcrypto-lib-x509_set.c,0,0,0,0
apps/lib/libapps-lib-app_provider.c,,apps/lib/libapps-lib-app_provider.c,,apps/lib/libapps-lib-app_provider.c,,apps/lib/libapps-lib-app_provider.c,,apps/lib/libapps-lib-app_provider.c,,apps/lib/libapps-lib-app_provider.c,,apps/lib/libapps-lib-app_provider.c,0,0,0,0
thirdparty/pcre2/src/pcre2_newline_16.c,,thirdparty/pcre2/src/pcre2_newline_16.c,,thirdparty/pcre2/src/pcre2_newline_16.c,,thirdparty/pcre2/src/pcre2_newline_16.c,,thirdparty/pcre2/src/pcre2_newline_16.c,,thirdparty/pcre2/src/pcre2_newline_16.c,,thirdparty/pcre2/src/pcre2_newline_16.c,0,0,0,0
ssl/libssl-shlib-t1_trce.c,,ssl/libssl-shlib-t1_trce.c,,ssl/libssl-shlib-t1_trce.c,,ssl/libssl-shlib-t1_trce.c,,ssl/libssl-shlib-t1_trce.c,,ssl/libssl-shlib-t1_trce.c,,ssl/libssl-shlib-t1_trce.c,11,5,43,59
ssl/libssl-shlib-ssl_txt.c,,ssl/libssl-shlib-ssl_txt.c,,ssl/libssl-shlib-ssl_txt.c,,ssl/libssl-shlib-ssl_txt.c,,ssl/libssl-shlib-ssl_txt.c,,ssl/libssl-shlib-ssl_txt.c,,ssl/libssl-shlib-ssl_txt.c,0,0,0,0
lib/libcoreutils_a-dirchownmod.c,,lib/libcoreutils_a-dirchownmod.c,,lib/libcoreutils_a-dirchownmod.c,,lib/libcoreutils_a-dirchownmod.c,,lib/libcoreutils_a-dirchownmod.c,,lib/libcoreutils_a-dirchownmod.c,,lib/libcoreutils_a-dirchownmod.c,0,0,0,0
test/buildtest_c_md4-bin-buildtest_md4.c,,test/buildtest_c_md4-bin-buildtest_md4.c,,test/buildtest_c_md4-bin-buildtest_md4.c,,test/buildtest_c_md4-bin-buildtest_md4.c,,test/buildtest_c_md4-bin-buildtest_md4.c,,test/buildtest_c_md4-bin-buildtest_md4.c,,test/buildtest_c_md4-bin-buildtest_md4.c,0,0,0,0
