File,for loops,while loops,do-while loops,total loops,total nodes
../samples/decompilations/openssl/crypto conf libcrypto-shlib-conf_mod.c,2,2,5,9,6249
../samples/decompilations/openssl/ssl quic libssl-lib-qlog_event_helpers.c,0,0,3,3,5026
../samples/decompilations/openssl/crypto libcrypto-lib-o_str.c,0,2,7,9,3446
../samples/decompilations/openssl/crypto err libcrypto-lib-err_save.c,2,0,6,8,4533
../samples/decompilations/openssl/ssl rio libssl-lib-poll_builder.c,0,0,3,3,1619
../samples/decompilations/openssl/crypto engine libcrypto-shlib-tb_rand.c,1,0,0,1,423
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-x_exten.c,0,0,0,0,579
../samples/decompilations/openssl/fuzz quic-server-test-bin-fuzz_rand.c,0,0,1,1,1942
../samples/decompilations/openssl/providers common libdefault-lib-digest_to_nid.c,0,0,1,1,179
../samples/decompilations/openssl/crypto rand libcrypto-shlib-prov_seed.c,0,0,0,0,1064
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-v3_utl.c,1,10,17,28,17695
../samples/decompilations/openssl/crypto ocsp libcrypto-shlib-ocsp_cl.c,0,0,1,1,3414
../samples/decompilations/openssl/test helpers ssl_old_test-bin-predefined_dhparams.c,0,0,0,0,1427
../samples/decompilations/openssl/crypto asn1_time_test-bin-ctype.c,0,0,0,0,262
../samples/decompilations/openssl/crypto ocsp libcrypto-lib-ocsp_http.c,0,0,0,0,415
../samples/decompilations/openssl/test helpers ssl_handshake_rtt_test-bin-ssltestlib.c,4,7,12,23,18890
../samples/decompilations/openssl/crypto engine libcrypto-lib-tb_rand.c,1,0,0,1,423
../samples/decompilations/openssl/crypto evp libcrypto-shlib-evp_pkey.c,0,0,0,0,3061
../samples/decompilations/openssl/crypto md5 libcrypto-shlib-md5_sha1.c,0,0,0,0,889
../samples/decompilations/openssl/test buildtest_c_param_build-bin-buildtest_param_build.c,0,0,0,0,17
../samples/decompilations/openssl/crypto x509 libcrypto-lib-v3_ind_iss.c,0,0,0,0,120
../samples/decompilations/openssl/crypto bf libcrypto-lib-bf_ofb64.c,0,0,1,1,1014
../samples/decompilations/openssl/test helpers json_test-bin-quictestlib.c,0,1,11,12,15422
../samples/decompilations/openssl/crypto x509 libcrypto-lib-by_dir.c,1,4,1,6,4020
../samples/decompilations/openssl/apps openssl-bin-speed.c,41,117,129,287,105150
../samples/decompilations/openssl/crypto engine libcrypto-shlib-eng_all.c,0,0,0,0,27
../samples/decompilations/openssl/crypto x509 libcrypto-lib-x509_v3.c,0,1,3,4,2812
../samples/decompilations/openssl/crypto bn libcrypto-shlib-x86_64-mont.c,8,2,32,42,43008
../samples/decompilations/openssl/test testutil libtestutil-lib-provider.c,0,1,2,3,5041
../samples/decompilations/openssl/crypto asn1 libcrypto-lib-a_gentm.c,0,0,0,0,723
../samples/decompilations/openssl/crypto evp libcrypto-shlib-m_null.c,0,0,0,0,78
../samples/decompilations/openssl/crypto bf libcrypto-shlib-bf_ofb64.c,0,0,1,1,1014
../samples/decompilations/openssl/crypto idea libcrypto-lib-i_cfb64.c,0,0,2,2,1101
../samples/decompilations/openssl/crypto engine libcrypto-lib-eng_ctrl.c,0,1,1,2,2954
../samples/decompilations/openssl/test asn1_string_table_test-bin-asn1_string_table_test.c,0,0,0,0,572
../samples/decompilations/openssl/test quic_lcidm_test-bin-quic_lcidm_test.c,0,0,0,0,2820
../samples/decompilations/openssl/test quic_fifd_test-bin-quic_fifd_test.c,1,0,3,4,4597
../samples/decompilations/openssl/crypto x509 libcrypto-lib-v3_single_use.c,0,0,0,0,120
../samples/decompilations/openssl/ssl statem libssl-shlib-extensions.c,0,0,9,9,15892
../samples/decompilations/openssl/crypto engine libcrypto-lib-eng_all.c,0,0,0,0,27
../samples/decompilations/openssl/test pkey_meth_kdf_test-bin-pkey_meth_kdf_test.c,0,0,0,0,2292
../samples/decompilations/openssl/ssl libssl-lib-ssl_stat.c,0,0,0,0,2433
../samples/decompilations/openssl/ssl libssl-shlib-tls_srp.c,5,0,0,5,9669
../samples/decompilations/openssl/crypto asn1 ca_internals_test-bin-a_time.c,0,1,5,6,11281
../samples/decompilations/openssl/crypto ec libcrypto-lib-ecdsa_ossl.c,0,0,7,7,7545
../samples/decompilations/openssl/crypto cmac libcrypto-shlib-cmac.c,0,0,6,6,5887
../samples/decompilations/openssl/crypto evp libcrypto-shlib-e_chacha20_poly1305.c,0,2,5,7,9915
../samples/decompilations/openssl/crypto encode_decode libcrypto-shlib-decoder_pkey.c,1,1,1,3,7717
../samples/decompilations/openssl/crypto bf libcrypto-shlib-bf_ecb.c,0,0,0,0,467
../samples/decompilations/openssl/crypto x509 libcrypto-lib-x509_vpm.c,1,0,0,1,7250
../samples/decompilations/openssl/crypto store libcrypto-lib-store_result.c,0,1,1,2,5264
../samples/decompilations/openssl/test aesgcmtest-bin-aesgcmtest.c,0,0,0,0,2664
../samples/decompilations/openssl/test buildtest_c_ebcdic-bin-buildtest_ebcdic.c,0,0,0,0,17
../samples/decompilations/openssl/crypto asn1 libcrypto-lib-x_spki.c,0,0,0,0,633
../samples/decompilations/openssl/crypto engine libcrypto-lib-eng_init.c,0,0,0,0,927
../samples/decompilations/openssl/providers implementations digests libdefault-lib-md5_sha1_prov.c,0,0,0,0,1982
../samples/decompilations/openssl/crypto evp libcrypto-shlib-legacy_blake2.c,0,0,0,0,471
../samples/decompilations/openssl/crypto ec libcrypto-shlib-x25519-x86_64.c,0,0,0,0,6058
../samples/decompilations/openssl/ssl quic libssl-lib-quic_record_rx.c,0,7,4,11,22872
../samples/decompilations/openssl/crypto pkcs12 libcrypto-shlib-p12_p8e.c,0,0,0,0,783
../samples/decompilations/openssl/ssl quic libssl-lib-quic_engine.c,1,1,0,2,1687
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-v3_prn.c,2,3,0,5,3237
../samples/decompilations/openssl/crypto ocsp libcrypto-shlib-ocsp_err.c,0,0,0,0,65
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-v3_extku.c,0,1,1,2,912
../samples/decompilations/openssl/crypto x509 libcrypto-lib-v3_bcons.c,0,1,0,1,874
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-x509_vfy.c,9,8,21,38,46428
../samples/decompilations/openssl/providers common libdefault-lib-bio_prov.c,0,1,0,1,2207
../samples/decompilations/openssl/crypto evp libcrypto-lib-legacy_sha.c,0,0,0,0,1858
../samples/decompilations/openssl/crypto ui libcrypto-lib-ui_err.c,0,0,0,0,65
../samples/decompilations/openssl/test quic_stream_test-bin-quic_stream_test.c,2,2,9,13,10777
../samples/decompilations/openssl/apps openssl-bin-ocsp.c,2,2,3,7,13294
../samples/decompilations/openssl/crypto libcrypto-shlib-packet.c,0,1,7,8,8559
../samples/decompilations/openssl/crypto aes libcrypto-lib-aesni-xts-avx512.c,0,0,0,0,39365
../samples/decompilations/openssl/crypto asn1 libcrypto-shlib-x_pkey.c,0,0,0,0,324
../samples/decompilations/openssl/crypto libcrypto-lib-param_build.c,0,1,3,4,8726
../samples/decompilations/openssl/crypto x509 libcrypto-lib-t_req.c,2,0,2,4,2441
../samples/decompilations/openssl/providers common libcommon-lib-provider_err.c,0,0,0,0,65
../samples/decompilations/openssl/test sysdefaulttest-bin-sysdefaulttest.c,0,1,1,2,497
../samples/decompilations/openssl/crypto pkcs12 libcrypto-lib-p12_p8d.c,0,0,0,0,209
../samples/decompilations/openssl/crypto dsa libcrypto-lib-dsa_backend.c,0,0,0,0,2143
../samples/decompilations/openssl/providers implementations ciphers liblegacy-lib-cipher_cast5_hw.c,0,0,4,4,1398
../samples/decompilations/openssl/test quic_wire_test-bin-quic_wire_test.c,2,0,2,4,14776
../samples/decompilations/openssl/crypto libcrypto-lib-asn1_dsa.c,0,0,0,0,2340
../samples/decompilations/openssl/test d2i_test-bin-d2i_test.c,0,1,0,1,1534
../samples/decompilations/openssl/ssl quic libssl-shlib-quic_record_shared.c,0,0,0,0,6443
../samples/decompilations/openssl/crypto camellia libcrypto-shlib-cmll_ctr.c,0,0,0,0,60
../samples/decompilations/openssl/crypto libcrypto-shlib-provider_core.c,3,1,18,22,22195
../samples/decompilations/openssl/crypto sha libcrypto-lib-sha1-x86_64.c,0,3,5,8,68871
../samples/decompilations/openssl/crypto evp libcrypto-lib-p_dec.c,0,0,0,0,171
../samples/decompilations/openssl/fuzz conf-test-bin-conf.c,0,0,0,0,317
../samples/decompilations/openssl/crypto rsa libcrypto-lib-rsa_lib.c,3,0,10,13,15099
../samples/decompilations/openssl/crypto sha libcrypto-lib-sha256-x86_64.c,0,0,18,18,76774
../samples/decompilations/openssl/crypto seed libcrypto-lib-seed.c,0,0,0,0,24069
../samples/decompilations/openssl/crypto err libcrypto-lib-err_mark.c,1,1,2,4,2163
../samples/decompilations/openssl/crypto crmf libcrypto-shlib-crmf_asn.c,0,0,0,0,5491
../samples/decompilations/openssl/crypto ct libcrypto-shlib-ct_err.c,0,0,0,0,65
../samples/decompilations/openssl/crypto x509 libcrypto-lib-v3_pku.c,0,0,0,0,512
../samples/decompilations/openssl/providers implementations digests libcommon-lib-digestcommon.c,0,0,0,0,394
../samples/decompilations/openssl/crypto ml_dsa libcrypto-shlib-ml_dsa_params.c,0,0,1,1,139
../samples/decompilations/openssl/crypto asn1 libcrypto-shlib-t_pkey.c,0,0,2,2,979
../samples/decompilations/openssl/fuzz dtlsserver-test-bin-test-corpus.c,0,1,1,2,967
../samples/decompilations/openssl/apps lib libapps-lib-names.c,0,0,1,1,336
../samples/decompilations/openssl/crypto des libcrypto-lib-ofb64enc.c,0,0,1,1,789
../samples/decompilations/openssl/ssl libssl-lib-ssl_err_legacy.c,0,0,0,0,27
../samples/decompilations/openssl/crypto x509 libcrypto-lib-pcy_data.c,0,0,0,0,616
../samples/decompilations/openssl/crypto ec libcrypto-lib-ecp_smpl.c,1,0,8,9,24605
../samples/decompilations/openssl/crypto pkcs12 libcrypto-lib-p12_sbag.c,0,0,0,0,2743
../samples/decompilations/openssl/test helpers cmp_status_test-bin-cmp_testlib.c,0,1,0,1,573
../samples/decompilations/openssl/crypto evp libcrypto-lib-legacy_blake2.c,0,0,0,0,471
../samples/decompilations/openssl/test time_offset_test-bin-time_offset_test.c,0,0,0,0,622
../samples/decompilations/openssl/crypto comp libcrypto-lib-c_zstd.c,0,0,0,0,64
../samples/decompilations/openssl/crypto asn1 libcrypto-lib-t_spki.c,0,0,1,1,801
../samples/decompilations/openssl/crypto dsa libcrypto-shlib-dsa_backend.c,0,0,0,0,2143
../samples/decompilations/openssl/crypto bio libcrypto-shlib-bf_readbuff.c,0,1,2,3,3081
../samples/decompilations/openssl/crypto evp libcrypto-lib-e_aes_cbc_hmac_sha1.c,5,2,7,14,19259
../samples/decompilations/openssl/crypto cms libcrypto-lib-cms_cd.c,0,0,0,0,1
../samples/decompilations/openssl/crypto slh_dsa libcrypto-shlib-slh_dsa_hash_ctx.c,0,0,0,0,985
../samples/decompilations/openssl/crypto bn libcrypto-shlib-bn_depr.c,0,0,0,0,581
../samples/decompilations/openssl/crypto evp libcrypto-shlib-p5_crpt.c,0,0,2,2,2065
../samples/decompilations/openssl/providers implementations rands libdefault-lib-seed_src.c,0,0,0,0,1367
../samples/decompilations/openssl/fuzz ml-kem-test-bin-test-corpus.c,0,1,1,2,967
../samples/decompilations/openssl/crypto pkcs7 libcrypto-shlib-pkcs7err.c,0,0,0,0,65
../samples/decompilations/openssl/crypto sm2 libcrypto-lib-sm2_err.c,0,0,0,0,65
../samples/decompilations/openssl/crypto asn1 libcrypto-lib-x_info.c,0,0,0,0,143
../samples/decompilations/openssl/apps openssl-bin-progs.c,0,0,0,0,1
../samples/decompilations/openssl/fuzz quic-srtm-test-bin-fuzz_rand.c,0,0,1,1,1942
../samples/decompilations/openssl/test asn1_encode_test-bin-asn1_encode_test.c,0,0,3,3,5533
../samples/decompilations/openssl/crypto aes libcrypto-lib-aes_ecb.c,0,0,0,0,74
../samples/decompilations/openssl/providers implementations encode_decode libdefault-lib-decode_pem2der.c,0,0,0,0,2933
../samples/decompilations/openssl/crypto pkcs7 libcrypto-lib-bio_pk7.c,0,0,0,0,79
../samples/decompilations/openssl/test buildtest_c_self_test-bin-buildtest_self_test.c,0,0,0,0,17
../samples/decompilations/openssl/test drbgtest-bin-drbgtest.c,2,1,6,9,14270
../samples/decompilations/openssl/crypto property libcrypto-lib-property_err.c,0,0,0,0,65
../samples/decompilations/openssl/providers implementations storemgmt libdefault-lib-file_store_any2obj.c,0,0,0,0,2787
../samples/decompilations/openssl/crypto bio libcrypto-lib-bf_prefix.c,0,1,2,3,1734
../samples/decompilations/openssl/apps lib libapps-lib-app_rand.c,0,0,3,3,902
../samples/decompilations/openssl/crypto sha libcrypto-lib-sha512-x86_64.c,0,0,12,12,54050
../samples/decompilations/openssl/providers common der libcommon-lib-der_ec_key.c,0,0,0,0,99
../samples/decompilations/openssl/crypto evp libcrypto-shlib-e_rc2.c,0,0,5,5,3002
../samples/decompilations/openssl/ssl record methods libssl-shlib-tls_pad.c,0,0,3,3,1925
../samples/decompilations/openssl/test http_test-bin-http_test.c,0,1,1,2,9328
../samples/decompilations/openssl/providers implementations kdfs libdefault-lib-tls1_prf.c,1,2,1,4,4819
../samples/decompilations/openssl/crypto dsa libcrypto-lib-dsa_pmeth.c,0,0,0,0,2760
../samples/decompilations/openssl/crypto md5 liblegacy-lib-md5-x86_64.c,0,0,1,1,3744
../samples/decompilations/openssl/providers common der libcommon-lib-der_ec_gen.c,0,0,0,0,1
../samples/decompilations/openssl/crypto http libcrypto-shlib-http_err.c,0,0,0,0,65
../samples/decompilations/openssl/test buildtest_c_ossl_typ-bin-buildtest_ossl_typ.c,0,0,0,0,17
../samples/decompilations/openssl/crypto ec libcrypto-shlib-ec_ameth.c,0,0,0,0,8548
../samples/decompilations/openssl/crypto pkcs12 libcrypto-lib-p12_kiss.c,7,1,2,10,4802
../samples/decompilations/openssl/apps openssl-bin-rand.c,1,3,2,6,1791
../samples/decompilations/openssl/crypto asn1 libcrypto-shlib-tasn_typ.c,0,0,0,0,5643
../samples/decompilations/openssl/crypto aes libcrypto-lib-aes_cfb.c,0,0,0,0,172
../samples/decompilations/openssl/crypto dh libcrypto-shlib-dh_backend.c,0,0,0,0,2494
../samples/decompilations/openssl/providers implementations encode_decode libdefault-lib-ml_dsa_codecs.c,0,1,1,2,5305
../samples/decompilations/openssl/test evp_extra_test2-bin-evp_extra_test2.c,2,0,0,2,20370
../samples/decompilations/openssl/test buildtest_c_http-bin-buildtest_http.c,0,0,0,0,17
../samples/decompilations/openssl/test quicapitest-bin-quicapitest.c,0,7,18,25,33977
../samples/decompilations/openssl/crypto bio libcrypto-shlib-bss_mem.c,0,0,1,1,4918
../samples/decompilations/openssl/crypto aes libcrypto-lib-bsaes-x86_64.c,0,2,9,11,20588
../samples/decompilations/openssl/crypto idea libcrypto-lib-i_skey.c,0,1,2,3,3248
../samples/decompilations/openssl/crypto bn libcrypto-shlib-bn_recp.c,0,1,0,1,1792
../samples/decompilations/openssl/crypto buffer libcrypto-lib-buf_err.c,0,0,0,0,65
../samples/decompilations/openssl/crypto evp libcrypto-shlib-pbe_scrypt.c,0,0,0,0,941
../samples/decompilations/openssl/test evp_skey_test-bin-fake_cipherprov.c,0,0,2,2,2933
../samples/decompilations/openssl/crypto slh_dsa libcrypto-shlib-slh_hash.c,0,0,0,0,5676
../samples/decompilations/openssl/ssl statem libssl-lib-statem.c,0,0,0,0,9318
../samples/decompilations/openssl/crypto asn1 libcrypto-shlib-x_sig.c,0,0,0,0,499
../samples/decompilations/openssl/test quic_fifd_test-bin-cc_dummy.c,0,0,0,0,762
../samples/decompilations/openssl/ssl quic libssl-lib-quic_ackm.c,0,4,10,14,15569
../samples/decompilations/openssl/test ecstresstest-bin-ecstresstest.c,0,1,2,3,1105
../samples/decompilations/openssl/crypto ess libcrypto-lib-ess_lib.c,0,4,2,6,5097
../samples/decompilations/openssl/test ec_internal_test-bin-ec_internal_test.c,0,0,0,0,8070
../samples/decompilations/openssl/providers implementations keymgmt libdefault-lib-rsa_kmgmt.c,1,0,0,1,5108
../samples/decompilations/openssl/crypto pkcs12 libcrypto-lib-p12_npas.c,0,2,0,2,2593
../samples/decompilations/openssl/apps openssl-bin-s_client.c,14,7,18,39,34712
../samples/decompilations/openssl/test buildtest_c_decoder-bin-buildtest_decoder.c,0,0,0,0,17
../samples/decompilations/openssl/ssl quic libssl-shlib-quic_reactor_wait_ctx.c,1,2,0,3,756
../samples/decompilations/openssl/crypto slh_dsa libcrypto-lib-slh_hypertree.c,0,0,2,2,1256
../samples/decompilations/openssl/crypto bn libcrypto-shlib-bn_mod.c,0,0,6,6,3685
../samples/decompilations/openssl/test prov_config_test-bin-prov_config_test.c,0,0,0,0,1434
../samples/decompilations/openssl/crypto cmp libcrypto-shlib-cmp_hdr.c,0,1,1,2,3313
../samples/decompilations/openssl/crypto rand libcrypto-shlib-rand_lib.c,0,0,1,1,11339
../samples/decompilations/openssl/providers implementations ciphers liblegacy-lib-cipher_cast5.c,1,0,0,1,876
../samples/decompilations/openssl/crypto rsa libcrypto-lib-rsa_none.c,0,0,0,0,348
../samples/decompilations/openssl/fuzz ml-kem-test-bin-fuzz_rand.c,0,0,1,1,1942
../samples/decompilations/openssl/crypto x509 libcrypto-lib-v3_int.c,0,0,0,0,39
../samples/decompilations/openssl/crypto pkcs12 libcrypto-lib-p12_mutl.c,0,0,0,0,7239
../samples/decompilations/openssl/fuzz acert-test-bin-acert.c,0,0,0,0,297
../samples/decompilations/openssl/crypto srp libcrypto-lib-srp_vfy.c,6,2,1,9,8192
../samples/decompilations/openssl/crypto modes libcrypto-shlib-wrap128.c,0,1,4,5,2551
../samples/decompilations/openssl/crypto sha libcrypto-lib-sha512.c,3,0,1,4,6799
../samples/decompilations/openssl/crypto x509 libcrypto-lib-v3_info.c,0,0,2,2,2099
../samples/decompilations/openssl/crypto ec libcrypto-lib-ecp_oct.c,0,0,0,0,4119
../samples/decompilations/openssl/crypto legacy-dso-cpuid.c,0,3,2,5,1575
../samples/decompilations/openssl/providers implementations ciphers libdefault-lib-cipher_sm4_hw.c,1,0,0,1,378
../samples/decompilations/openssl/crypto ffc libcrypto-shlib-ffc_dh.c,0,0,3,3,1208
../samples/decompilations/openssl/crypto dsa libcrypto-shlib-dsa_sign.c,0,0,0,0,2565
../samples/decompilations/openssl/crypto ec libcrypto-lib-ec_ameth.c,0,0,0,0,8548
../samples/decompilations/openssl/crypto asn1 libcrypto-shlib-asn1_lib.c,0,3,7,10,4443
../samples/decompilations/openssl/ssl quic libssl-shlib-quic_wire_pkt.c,2,0,3,5,14046
../samples/decompilations/openssl/crypto libcrypto-lib-trace.c,0,0,2,2,948
../samples/decompilations/openssl/crypto whrlpool libcrypto-lib-wp-x86_64.c,0,0,2,2,6263
../samples/decompilations/openssl/crypto asn1 libcrypto-shlib-f_string.c,0,0,4,4,1465
../samples/decompilations/openssl/crypto ec libcrypto-shlib-ec_oct.c,0,0,0,0,1637
../samples/decompilations/openssl/crypto libcrypto-lib-params_from_text.c,0,0,3,3,3239
../samples/decompilations/openssl/crypto engine libcrypto-shlib-tb_dsa.c,1,0,0,1,423
../samples/decompilations/openssl/test helpers quic_srt_gen_test-bin-ssltestlib.c,4,7,12,23,18890
../samples/decompilations/openssl/crypto bn libcrypto-shlib-bn_exp.c,1,5,37,43,19145
../samples/decompilations/openssl/crypto rand libcrypto-lib-rand_err.c,0,0,0,0,65
../samples/decompilations/openssl/crypto seed libcrypto-shlib-seed_ecb.c,0,0,0,0,74
../samples/decompilations/openssl/crypto ec curve448 arch_64 libcrypto-shlib-f_impl64.c,0,0,1,1,6121
../samples/decompilations/openssl/crypto x509 libcrypto-lib-v3_purp.c,1,5,1,7,15011
../samples/decompilations/openssl/crypto sha libcrypto-lib-keccak1600-x86_64.c,1,2,1,4,1600
../samples/decompilations/openssl/test quic_ackm_test-bin-quic_ackm_test.c,0,1,12,13,7092
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-x_req.c,0,0,0,0,1723
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-x509_obj.c,0,2,4,6,2082
../samples/decompilations/openssl/crypto libcrypto-lib-initthread.c,0,5,4,9,2810
../samples/decompilations/openssl/crypto bio libcrypto-lib-bss_acpt.c,0,0,3,3,5367
